Network_Code, Route_Code, Route_Direction, Segment, Sequence, Latitude, Longitude, Elevation

reseau_2012, 9, A,32,  36, 6.105059, 46.20579, 0

reseau_2012, 9, A,32,  37, 6.104239, 46.20599, 0

reseau_2012, 9, A,32,  38, 6.103732, 46.20613, 0

reseau_2012, 9, A,32,  39, 6.103349, 46.20625, 0

reseau_2012, 9, A,32,  40, 6.103069, 46.20632, 0

reseau_2012, 9, A,33,  0, 6.139102, 46.20934, 0

reseau_2012, 9, A,33,  1, 6.139159, 46.20935, 0

reseau_2012, 9, A,33,  2, 6.139204, 46.20934, 0

reseau_2012, 9, A,33,  3, 6.139247, 46.20934, 0

reseau_2012, 9, A,33,  4, 6.139351, 46.20929, 0

reseau_2012, 9, A,33,  5, 6.13955, 46.2092, 0

reseau_2012, 9, A,33,  6, 6.139802, 46.20906, 0

reseau_2012, 9, A,33,  7, 6.139988, 46.20895, 0

reseau_2012, 9, A,33,  8, 6.140078, 46.20891, 0

reseau_2012, 9, A,34,  0, 6.125134, 46.20438, 0

reseau_2012, 9, A,34,  1, 6.124983, 46.20434, 0

reseau_2012, 9, A,34,  2, 6.124979, 46.20434, 0

reseau_2012, 9, A,34,  3, 6.124949, 46.20433, 0

reseau_2012, 9, A,34,  4, 6.124867, 46.20432, 0

reseau_2012, 9, A,34,  5, 6.12481, 46.20433, 0

reseau_2012, 9, A,34,  6, 6.124776, 46.20434, 0

reseau_2012, 9, A,34,  7, 6.124748, 46.20436, 0

reseau_2012, 9, A,34,  8, 6.124735, 46.2044, 0

reseau_2012, 9, A,34,  9, 6.124715, 46.20447, 0

reseau_2012, 9, A,34,  10, 6.124707, 46.20454, 0

reseau_2012, 9, A,34,  11, 6.124162, 46.20605, 0

reseau_2012, 9, A,34,  12, 6.124125, 46.20611, 0

reseau_2012, 9, A,34,  13, 6.124121, 46.20611, 0

reseau_2012, 9, A,34,  14, 6.124111, 46.20612, 0

reseau_2012, 9, A,34,  15, 6.1241, 46.20613, 0

reseau_2012, 9, A,34,  16, 6.124088, 46.20614, 0

reseau_2012, 9, A,34,  17, 6.124063, 46.20615, 0

reseau_2012, 9, A,34,  18, 6.124036, 46.20617, 0

reseau_2012, 9, A,34,  19, 6.124007, 46.20618, 0

reseau_2012, 9, A,34,  20, 6.123988, 46.20619, 0

reseau_2012, 9, A,34,  21, 6.123968, 46.2062, 0

reseau_2012, 9, A,34,  22, 6.123947, 46.2062, 0

reseau_2012, 9, A,34,  23, 6.123846, 46.20623, 0

reseau_2012, 9, A,34,  24, 6.122427, 46.20668, 0

reseau_2012, 9, A,34,  25, 6.12238, 46.20671, 0

reseau_2012, 9, A,35,  0, 6.138309, 46.20916, 0

reseau_2012, 9, A,35,  1, 6.138209, 46.20913, 0

reseau_2012, 9, A,36,  0, 6.103069, 46.20632, 0

reseau_2012, 9, A,36,  1, 6.102835, 46.20636, 0

reseau_2012, 9, A,36,  2, 6.101962, 46.20661, 0

reseau_2012, 9, A,36,  3, 6.099834, 46.20717, 0

reseau_2012, 9, A,36,  4, 6.099494, 46.20726, 0

reseau_2012, 9, A,36,  5, 6.099476, 46.20725, 0

reseau_2012, 9, A,36,  6, 6.099462, 46.20725, 0

reseau_2012, 9, A,36,  7, 6.099449, 46.20725, 0

reseau_2012, 9, A,36,  8, 6.099436, 46.20725, 0

reseau_2012, 9, A,36,  9, 6.099423, 46.20724, 0

reseau_2012, 9, A,36,  10, 6.09941, 46.20724, 0

reseau_2012, 9, A,36,  11, 6.099398, 46.20724, 0

reseau_2012, 9, A,36,  12, 6.099387, 46.20723, 0

reseau_2012, 9, A,36,  13, 6.099377, 46.20723, 0

reseau_2012, 9, A,36,  14, 6.099367, 46.20722, 0

reseau_2012, 9, A,36,  15, 6.099298, 46.20716, 0

reseau_2012, 9, A,36,  16, 6.099079, 46.20696, 0

reseau_2012, 9, A,37,  0, 6.138309, 46.20916, 0

reseau_2012, 9, A,37,  1, 6.138551, 46.20921, 0

reseau_2012, 9, A,37,  2, 6.138869, 46.20929, 0

reseau_2012, 9, A,37,  3, 6.138982, 46.20932, 0

reseau_2012, 9, A,37,  4, 6.139053, 46.20934, 0

reseau_2012, 9, A,37,  5, 6.139102, 46.20934, 0

reseau_2012, 9, A,38,  0, 6.12238, 46.20671, 0

reseau_2012, 9, A,38,  1, 6.122194, 46.20675, 0

reseau_2012, 9, A,38,  2, 6.121572, 46.20694, 0

reseau_2012, 9, A,38,  3, 6.121437, 46.20698, 0

reseau_2012, 9, A,38,  4, 6.121297, 46.20702, 0

reseau_2012, 9, A,38,  5, 6.121168, 46.20703, 0

reseau_2012, 9, A,38,  6, 6.12109, 46.20703, 0

reseau_2012, 9, A,38,  7, 6.12101, 46.20702, 0

reseau_2012, 9, A,38,  8, 6.12088, 46.207, 0

reseau_2012, 9, A,38,  9, 6.120763, 46.20697, 0

reseau_2012, 9, A,38,  10, 6.118651, 46.20648, 0

reseau_2012, 9, A,38,  11, 6.118384, 46.20642, 0

reseau_2012, 9, A,38,  12, 6.117874, 46.20633, 0

reseau_2012, 9, A,38,  13, 6.117665, 46.20628, 0

reseau_2012, 9, A,39,  0, 6.117665, 46.20628, 0

reseau_2012, 9, A,39,  1, 6.117599, 46.20626, 0

reseau_2012, 9, A,39,  2, 6.117325, 46.2062, 0

reseau_2012, 9, A,39,  3, 6.116669, 46.20605, 0

reseau_2012, 9, A,39,  4, 6.116143, 46.20592, 0

reseau_2012, 9, A,39,  5, 6.115412, 46.20576, 0

reseau_2012, 9, A,39,  6, 6.11519, 46.2057, 0

reseau_2012, 9, A,39,  7, 6.114744, 46.20559, 0

reseau_2012, 9, A,39,  8, 6.114589, 46.20556, 0

reseau_2012, 9, A,40,  0, 6.138209, 46.20913, 0

reseau_2012, 9, A,40,  1, 6.138209, 46.20913, 0

reseau_2012, 9, A,40,  2, 6.137357, 46.20892, 0

reseau_2012, 9, A,40,  3, 6.136772, 46.20878, 0

reseau_2012, 9, A,40,  4, 6.135891, 46.20858, 0

reseau_2012, 9, A,40,  5, 6.135495, 46.20851, 0

reseau_2012, 9, A,41,  0, 6.098974, 46.20455, 0

reseau_2012, 9, A,41,  1, 6.098958, 46.20453, 0

reseau_2012, 9, A,41,  2, 6.098944, 46.20451, 0

reseau_2012, 9, A,41,  3, 6.098931, 46.20449, 0

reseau_2012, 9, A,41,  4, 6.098922, 46.20447, 0

reseau_2012, 9, A,41,  5, 6.098915, 46.20445, 0

reseau_2012, 9, A,41,  6, 6.09891, 46.20443, 0

reseau_2012, 9, A,41,  7, 6.098908, 46.20441, 0

reseau_2012, 9, A,42,  0, 6.135197, 46.20839, 0

reseau_2012, 9, A,42,  1, 6.135165, 46.20839, 0

reseau_2012, 9, A,42,  2, 6.135134, 46.20838, 0

reseau_2012, 9, A,42,  3, 6.135103, 46.20837, 0

reseau_2012, 9, A,42,  4, 6.135067, 46.20835, 0

reseau_2012, 9, A,42,  5, 6.135034, 46.20834, 0

reseau_2012, 9, A,42,  6, 6.135002, 46.20832, 0

reseau_2012, 9, A,42,  7, 6.134974, 46.20829, 0

reseau_2012, 9, A,42,  8, 6.134953, 46.20827, 0

reseau_2012, 9, A,42,  9, 6.134824, 46.20813, 0

reseau_2012, 9, A,42,  10, 6.134605, 46.20789, 0

reseau_2012, 9, A,42,  11, 6.134319, 46.20757, 0

reseau_2012, 9, A,42,  12, 6.134108, 46.20736, 0

reseau_2012, 9, A,42,  13, 6.133899, 46.20715, 0

reseau_2012, 9, A,42,  14, 6.133694, 46.20701, 0

reseau_2012, 9, A,43,  0, 6.111928, 46.20506, 0

reseau_2012, 9, A,43,  1, 6.111369, 46.20502, 0

reseau_2012, 9, A,43,  2, 6.110862, 46.20498, 0

reseau_2012, 9, A,43,  3, 6.110491, 46.20495, 0

reseau_2012, 9, A,43,  4, 6.110315, 46.20493, 0

reseau_2012, 9, A,43,  5, 6.110176, 46.2049, 0

reseau_2012, 9, A,43,  6, 6.109653, 46.20468, 0

reseau_2012, 9, A,44,  0, 6.133694, 46.20701, 0

reseau_2012, 9, A,44,  1, 6.133277, 46.20669, 0

reseau_2012, 9, A,44,  2, 6.133247, 46.20667, 0

reseau_2012, 9, A,44,  3, 6.132689, 46.20608, 0

reseau_2012, 9, A,44,  4, 6.13239, 46.20579, 0

reseau_2012, 9, A,44,  5, 6.132384, 46.20579, 0

reseau_2012, 9, A,44,  6, 6.132378, 46.20579, 0

reseau_2012, 9, A,44,  7, 6.132372, 46.20578, 0

reseau_2012, 9, A,44,  8, 6.132366, 46.20578, 0

reseau_2012, 9, A,44,  9, 6.132361, 46.20577, 0

reseau_2012, 9, A,44,  10, 6.132357, 46.20577, 0

reseau_2012, 9, A,44,  11, 6.132353, 46.20576, 0

reseau_2012, 9, A,44,  12, 6.13235, 46.20576, 0

reseau_2012, 9, A,44,  13, 6.132348, 46.20575, 0

reseau_2012, 9, A,44,  14, 6.132346, 46.20575, 0

reseau_2012, 9, A,44,  15, 6.132344, 46.20574, 0

reseau_2012, 9, A,44,  16, 6.132344, 46.20574, 0

reseau_2012, 9, A,44,  17, 6.132344, 46.20573, 0

reseau_2012, 9, A,44,  18, 6.132345, 46.20573, 0

reseau_2012, 9, A,44,  19, 6.132347, 46.20572, 0

reseau_2012, 9, A,44,  20, 6.132349, 46.20572, 0

reseau_2012, 9, A,44,  21, 6.132351, 46.20571, 0

reseau_2012, 9, A,44,  22, 6.132355, 46.2057, 0

reseau_2012, 9, A,44,  23, 6.132359, 46.2057, 0

reseau_2012, 9, A,44,  24, 6.132364, 46.2057, 0

reseau_2012, 9, A,44,  25, 6.132368, 46.20569, 0

reseau_2012, 9, A,44,  26, 6.132393, 46.20565, 0

reseau_2012, 9, A,44,  27, 6.132419, 46.20561, 0

reseau_2012, 9, A,44,  28, 6.132446, 46.20557, 0

reseau_2012, 9, A,44,  29, 6.13245, 46.20556, 0

reseau_2012, 9, A,44,  30, 6.132453, 46.20556, 0

reseau_2012, 9, A,44,  31, 6.132456, 46.20555, 0

reseau_2012, 9, A,44,  32, 6.132458, 46.20555, 0

reseau_2012, 9, A,44,  33, 6.13246, 46.20554, 0

reseau_2012, 9, A,44,  34, 6.132461, 46.20554, 0

reseau_2012, 9, A,44,  35, 6.132461, 46.20553, 0

reseau_2012, 9, A,44,  36, 6.13246, 46.20552, 0

reseau_2012, 9, A,44,  37, 6.132458, 46.20552, 0

reseau_2012, 9, A,44,  38, 6.132456, 46.20551, 0

reseau_2012, 9, A,44,  39, 6.132453, 46.20551, 0

reseau_2012, 9, A,44,  40, 6.13245, 46.2055, 0

reseau_2012, 9, A,44,  41, 6.132446, 46.2055, 0

reseau_2012, 9, A,44,  42, 6.132442, 46.20549, 0

reseau_2012, 9, A,44,  43, 6.132436, 46.20549, 0

reseau_2012, 9, A,44,  44, 6.13243, 46.20548, 0

reseau_2012, 9, A,44,  45, 6.132422, 46.20548, 0

reseau_2012, 9, A,44,  46, 6.132418, 46.20547, 0

reseau_2012, 9, A,44,  47, 6.132413, 46.20547, 0

reseau_2012, 9, A,44,  48, 6.132408, 46.20547, 0

reseau_2012, 9, A,44,  49, 6.132399, 46.20547, 0

reseau_2012, 9, A,44,  50, 6.13239, 46.20547, 0

reseau_2012, 9, A,44,  51, 6.132381, 46.20547, 0

reseau_2012, 9, A,44,  52, 6.132012, 46.20538, 0

reseau_2012, 9, A,45,  0, 6.109653, 46.20468, 0

reseau_2012, 9, A,45,  1, 6.10962, 46.20468, 0

reseau_2012, 9, A,45,  2, 6.109587, 46.20468, 0

reseau_2012, 9, A,45,  3, 6.109554, 46.20468, 0

reseau_2012, 9, A,45,  4, 6.109521, 46.20468, 0

reseau_2012, 9, A,45,  5, 6.109489, 46.20468, 0

reseau_2012, 9, A,45,  6, 6.109457, 46.20469, 0

reseau_2012, 9, A,45,  7, 6.109426, 46.2047, 0

reseau_2012, 9, A,45,  8, 6.109396, 46.20471, 0

reseau_2012, 9, A,45,  9, 6.109368, 46.20472, 0

reseau_2012, 9, A,45,  10, 6.109342, 46.20473, 0

reseau_2012, 9, A,45,  11, 6.109316, 46.20475, 0

reseau_2012, 9, A,45,  12, 6.109293, 46.20476, 0

reseau_2012, 9, A,45,  13, 6.109272, 46.20478, 0

reseau_2012, 9, A,45,  14, 6.109253, 46.2048, 0

reseau_2012, 9, A,45,  15, 6.109237, 46.20482, 0

reseau_2012, 9, A,45,  16, 6.109222, 46.20484, 0

reseau_2012, 9, A,45,  17, 6.109212, 46.20486, 0

reseau_2012, 9, A,45,  18, 6.109202, 46.20488, 0

reseau_2012, 9, A,45,  19, 6.109196, 46.2049, 0

reseau_2012, 9, A,45,  20, 6.109193, 46.20493, 0

reseau_2012, 9, A,45,  21, 6.109193, 46.20495, 0

reseau_2012, 9, A,45,  22, 6.109196, 46.20498, 0

reseau_2012, 9, A,45,  23, 6.1092, 46.205, 0

reseau_2012, 9, A,45,  24, 6.109202, 46.20501, 0

reseau_2012, 9, A,45,  25, 6.109205, 46.20501, 0

reseau_2012, 9, A,45,  26, 6.109208, 46.20502, 0

reseau_2012, 9, A,45,  27, 6.109219, 46.20504, 0

reseau_2012, 9, A,45,  28, 6.109232, 46.20506, 0

reseau_2012, 9, A,45,  29, 6.109247, 46.20508, 0

reseau_2012, 9, A,45,  30, 6.109264, 46.2051, 0

reseau_2012, 9, A,45,  31, 6.109284, 46.20512, 0

reseau_2012, 9, A,45,  32, 6.109306, 46.20513, 0

reseau_2012, 9, A,45,  33, 6.109328, 46.20515, 0

reseau_2012, 9, A,45,  34, 6.109339, 46.20515, 0

reseau_2012, 9, A,45,  35, 6.109349, 46.20515, 0

reseau_2012, 9, A,45,  36, 6.109359, 46.20515, 0

reseau_2012, 9, A,45,  37, 6.109369, 46.20516, 0

reseau_2012, 9, A,45,  38, 6.109379, 46.20516, 0

reseau_2012, 9, A,45,  39, 6.109387, 46.20517, 0

reseau_2012, 9, A,45,  40, 6.109396, 46.20517, 0

reseau_2012, 9, A,45,  41, 6.109404, 46.20518, 0

reseau_2012, 9, A,45,  42, 6.109411, 46.20518, 0

reseau_2012, 9, A,45,  43, 6.109417, 46.20519, 0

reseau_2012, 9, A,45,  44, 6.109422, 46.20519, 0

reseau_2012, 9, A,45,  45, 6.109427, 46.2052, 0

reseau_2012, 9, A,45,  46, 6.109431, 46.20521, 0

reseau_2012, 9, A,45,  47, 6.109434, 46.20522, 0

reseau_2012, 9, A,45,  48, 6.109436, 46.20522, 0

reseau_2012, 9, A,45,  49, 6.109437, 46.20523, 0

reseau_2012, 9, A,45,  50, 6.109437, 46.20524, 0

reseau_2012, 9, A,45,  51, 6.109436, 46.20525, 0

reseau_2012, 9, A,45,  52, 6.109434, 46.20525, 0

reseau_2012, 9, A,45,  53, 6.109431, 46.20526, 0

reseau_2012, 9, A,45,  54, 6.109427, 46.20527, 0

reseau_2012, 9, A,45,  55, 6.109423, 46.20528, 0

reseau_2012, 9, A,45,  56, 6.109417, 46.20528, 0

reseau_2012, 9, A,45,  57, 6.109411, 46.20529, 0

reseau_2012, 9, A,45,  58, 6.109405, 46.2053, 0

reseau_2012, 9, A,45,  59, 6.109397, 46.2053, 0

reseau_2012, 9, A,45,  60, 6.109389, 46.2053, 0

reseau_2012, 9, A,45,  61, 6.109381, 46.20531, 0

reseau_2012, 9, A,45,  62, 6.109372, 46.20531, 0

reseau_2012, 9, A,45,  63, 6.109362, 46.20531, 0

reseau_2012, 9, A,45,  64, 6.109352, 46.20532, 0

reseau_2012, 9, A,45,  65, 6.109342, 46.20532, 0

reseau_2012, 9, A,45,  66, 6.109332, 46.20532, 0

reseau_2012, 9, A,45,  67, 6.109308, 46.20533, 0

reseau_2012, 9, A,45,  68, 6.108882, 46.20551, 0

reseau_2012, 9, A,45,  69, 6.108487, 46.20568, 0

reseau_2012, 9, A,46,  0, 6.098908, 46.20441, 0

reseau_2012, 9, A,46,  1, 6.098858, 46.20433, 0

reseau_2012, 9, A,46,  2, 6.098774, 46.20424, 0

reseau_2012, 9, A,46,  3, 6.098427, 46.20401, 0

reseau_2012, 9, A,46,  4, 6.098049, 46.20376, 0

reseau_2012, 9, A,46,  5, 6.097904, 46.20367, 0

reseau_2012, 9, A,47,  0, 6.108487, 46.20568, 0

reseau_2012, 9, A,47,  1, 6.108306, 46.20576, 0

reseau_2012, 9, A,47,  2, 6.108252, 46.2058, 0

reseau_2012, 9, A,48,  0, 6.099079, 46.20696, 0

reseau_2012, 9, A,48,  1, 6.09888, 46.20673, 0

reseau_2012, 9, A,48,  2, 6.098711, 46.20655, 0

reseau_2012, 9, A,48,  3, 6.098461, 46.20632, 0

reseau_2012, 9, A,48,  4, 6.098308, 46.20616, 0

reseau_2012, 9, A,48,  5, 6.098293, 46.20614, 0

reseau_2012, 9, A,48,  6, 6.098279, 46.20612, 0

reseau_2012, 9, A,48,  7, 6.098267, 46.2061, 0

reseau_2012, 9, A,48,  8, 6.098258, 46.20608, 0

reseau_2012, 9, A,48,  9, 6.098251, 46.20606, 0

reseau_2012, 9, A,48,  10, 6.098247, 46.20604, 0

reseau_2012, 9, A,48,  11, 6.098246, 46.20602, 0

reseau_2012, 9, A,48,  12, 6.098247, 46.20599, 0

reseau_2012, 9, A,48,  13, 6.098251, 46.20597, 0

reseau_2012, 9, A,48,  14, 6.098258, 46.20595, 0

reseau_2012, 9, A,48,  15, 6.098267, 46.20593, 0

reseau_2012, 9, A,48,  16, 6.098279, 46.20591, 0

reseau_2012, 9, A,49,  0, 6.098279, 46.20591, 0

reseau_2012, 9, A,49,  1, 6.09831, 46.20588, 0

reseau_2012, 9, A,49,  2, 6.098724, 46.20527, 0

reseau_2012, 9, A,49,  3, 6.099024, 46.20483, 0

reseau_2012, 9, A,49,  4, 6.099034, 46.2048, 0

reseau_2012, 9, A,49,  5, 6.099039, 46.20476, 0

reseau_2012, 9, A,49,  6, 6.099039, 46.20472, 0

reseau_2012, 9, A,49,  7, 6.099038, 46.20471, 0

reseau_2012, 9, A,49,  8, 6.099036, 46.2047, 0

reseau_2012, 9, A,49,  9, 6.099034, 46.20469, 0

reseau_2012, 9, A,49,  10, 6.099025, 46.20465, 0

reseau_2012, 9, A,49,  11, 6.099012, 46.20461, 0

reseau_2012, 9, A,49,  12, 6.098995, 46.20458, 0

reseau_2012, 9, A,49,  13, 6.098974, 46.20455, 0

reseau_2012, 9, A,50,  0, 6.097904, 46.20367, 0

reseau_2012, 9, A,50,  1, 6.095346, 46.20186, 0

reseau_2012, 9, A,50,  2, 6.09521, 46.20177, 0

reseau_2012, 9, A,50,  3, 6.095202, 46.20176, 0

reseau_2012, 9, A,50,  4, 6.09514, 46.20173, 0

reseau_2012, 9, A,50,  5, 6.095084, 46.20169, 0

reseau_2012, 9, A,50,  6, 6.095032, 46.20164, 0

reseau_2012, 9, A,50,  7, 6.094989, 46.2016, 0

reseau_2012, 9, A,50,  8, 6.094952, 46.20156, 0

reseau_2012, 9, A,50,  9, 6.09492, 46.20151, 0

reseau_2012, 9, A,50,  10, 6.094897, 46.20146, 0

reseau_2012, 9, A,50,  11, 6.094879, 46.20141, 0

reseau_2012, 9, A,50,  12, 6.094867, 46.20135, 0

reseau_2012, 9, A,50,  13, 6.094863, 46.2013, 0

reseau_2012, 9, A,50,  14, 6.094862, 46.20125, 0

reseau_2012, 9, A,50,  15, 6.094862, 46.2012, 0

reseau_2012, 9, A,50,  16, 6.09486, 46.20115, 0

reseau_2012, 9, A,50,  17, 6.094857, 46.2011, 0

reseau_2012, 9, A,50,  18, 6.094853, 46.20104, 0

reseau_2012, 9, A,50,  19, 6.094848, 46.20099, 0

reseau_2012, 9, A,50,  20, 6.094847, 46.20095, 0

reseau_2012, 9, A,50,  21, 6.094841, 46.20092, 0

reseau_2012, 9, A,50,  22, 6.094831, 46.20089, 0

reseau_2012, 9, A,50,  23, 6.094818, 46.20086, 0

reseau_2012, 9, A,50,  24, 6.094802, 46.20082, 0

reseau_2012, 9, A,50,  25, 6.094782, 46.2008, 0

reseau_2012, 9, A,50,  26, 6.094759, 46.20078, 0

reseau_2012, 9, A,50,  27, 6.094734, 46.20075, 0

reseau_2012, 9, A,50,  28, 6.094706, 46.20073, 0

reseau_2012, 9, A,50,  29, 6.094682, 46.20072, 0

reseau_2012, 9, A,50,  30, 6.094657, 46.20071, 0

reseau_2012, 9, A,50,  31, 6.094633, 46.2007, 0

reseau_2012, 9, A,50,  32, 6.094615, 46.20069, 0

reseau_2012, 9, A,50,  33, 6.094596, 46.20068, 0

reseau_2012, 9, A,50,  34, 6.094578, 46.20068, 0

reseau_2012, 9, A,50,  35, 6.09455, 46.20067, 0

reseau_2012, 9, A,50,  36, 6.094521, 46.20067, 0

reseau_2012, 9, A,50,  37, 6.094491, 46.20066, 0

reseau_2012, 9, A,50,  38, 6.094441, 46.20066, 0

reseau_2012, 9, A,50,  39, 6.094391, 46.20065, 0

reseau_2012, 9, A,50,  40, 6.094341, 46.20065, 0

reseau_2012, 9, A,50,  41, 6.094291, 46.20065, 0

reseau_2012, 9, A,50,  42, 6.094242, 46.20066, 0

reseau_2012, 9, A,50,  43, 6.093883, 46.20073, 0

reseau_2012, 9, A,50,  44, 6.09331, 46.20086, 0

reseau_2012, 9, A,51,  0, 6.114589, 46.20556, 0

reseau_2012, 9, A,51,  1, 6.114528, 46.20552, 0

reseau_2012, 9, A,51,  2, 6.114052, 46.20539, 0

reseau_2012, 9, A,51,  3, 6.113431, 46.20521, 0

reseau_2012, 9, A,51,  4, 6.11308, 46.20515, 0

reseau_2012, 9, A,51,  5, 6.112676, 46.20511, 0

reseau_2012, 9, A,51,  6, 6.112203, 46.20507, 0

reseau_2012, 9, A,51,  7, 6.111928, 46.20506, 0

reseau_2012, 9, A,52,  0, 6.142686, 46.20841, 0

reseau_2012, 9, A,52,  1, 6.142344, 46.20844, 0

reseau_2012, 9, A,53,  0, 6.156843, 46.20183, 0

reseau_2012, 9, A,53,  1, 6.156741, 46.20189, 0

reseau_2012, 9, A,53,  2, 6.156535, 46.20201, 0

reseau_2012, 9, A,53,  3, 6.156461, 46.20207, 0

reseau_2012, 9, A,53,  4, 6.156425, 46.20213, 0

reseau_2012, 9, A,53,  5, 6.156348, 46.20222, 0

reseau_2012, 9, A,54,  0, 6.142344, 46.20844, 0

reseau_2012, 9, A,54,  1, 6.141276, 46.20857, 0

reseau_2012, 9, A,54,  2, 6.140951, 46.20858, 0

reseau_2012, 9, A,54,  3, 6.140745, 46.20862, 0

reseau_2012, 9, A,54,  4, 6.140233, 46.20885, 0

reseau_2012, 9, A,55,  0, 6.135495, 46.20851, 0

reseau_2012, 9, A,55,  1, 6.135443, 46.20849, 0

reseau_2012, 9, A,55,  2, 6.135391, 46.20848, 0

reseau_2012, 9, A,55,  3, 6.13534, 46.20845, 0

reseau_2012, 9, A,55,  4, 6.135292, 46.20844, 0

reseau_2012, 9, A,55,  5, 6.135244, 46.20842, 0

reseau_2012, 9, A,55,  6, 6.135197, 46.20839, 0

reseau_2012, 96, R,0,  0, 6.250655, 46.21513, 0

reseau_2012, 96, R,0,  1, 6.250573, 46.21501, 0

reseau_2012, 96, R,0,  2, 6.250562, 46.21499, 0

reseau_2012, 96, R,0,  3, 6.250553, 46.21497, 0

reseau_2012, 96, R,0,  4, 6.250546, 46.21495, 0

reseau_2012, 96, R,0,  5, 6.250542, 46.21493, 0

reseau_2012, 96, R,0,  6, 6.25054, 46.21491, 0

reseau_2012, 96, R,0,  7, 6.250542, 46.21489, 0

reseau_2012, 96, R,0,  8, 6.250546, 46.21487, 0

reseau_2012, 96, R,0,  9, 6.250553, 46.21484, 0

reseau_2012, 96, R,0,  10, 6.250562, 46.21482, 0

reseau_2012, 96, R,0,  11, 6.250575, 46.21481, 0

reseau_2012, 96, R,0,  12, 6.250589, 46.21479, 0

reseau_2012, 96, R,0,  13, 6.250607, 46.21477, 0

reseau_2012, 96, R,0,  14, 6.252022, 46.21428, 0

reseau_2012, 96, R,0,  15, 6.25205, 46.21426, 0

reseau_2012, 96, R,0,  16, 6.252074, 46.21424, 0

reseau_2012, 96, R,0,  17, 6.252096, 46.21423, 0

reseau_2012, 96, R,0,  18, 6.252116, 46.2142, 0

reseau_2012, 96, R,0,  19, 6.252132, 46.21418, 0

reseau_2012, 96, R,0,  20, 6.252146, 46.21416, 0

reseau_2012, 96, R,0,  21, 6.252157, 46.21413, 0

reseau_2012, 96, R,0,  22, 6.252165, 46.21411, 0

reseau_2012, 96, R,0,  23, 6.252169, 46.21408, 0

reseau_2012, 96, R,0,  24, 6.252171, 46.21406, 0

reseau_2012, 96, R,0,  25, 6.252169, 46.21404, 0

reseau_2012, 96, R,0,  26, 6.252164, 46.21401, 0

reseau_2012, 96, R,0,  27, 6.251968, 46.21321, 0

reseau_2012, 96, R,0,  28, 6.251941, 46.21294, 0

reseau_2012, 96, R,0,  29, 6.251931, 46.21275, 0

reseau_2012, 96, R,0,  30, 6.251932, 46.21273, 0

reseau_2012, 96, R,0,  31, 6.251937, 46.2127, 0

reseau_2012, 96, R,0,  32, 6.251946, 46.21267, 0

reseau_2012, 96, R,0,  33, 6.251958, 46.21264, 0

reseau_2012, 96, R,0,  34, 6.251974, 46.21262, 0

reseau_2012, 96, R,0,  35, 6.251995, 46.21259, 0

reseau_2012, 96, R,0,  36, 6.252003, 46.21257, 0

reseau_2012, 96, R,0,  37, 6.252009, 46.21256, 0

reseau_2012, 96, R,0,  38, 6.252012, 46.21254, 0

reseau_2012, 96, R,0,  39, 6.252014, 46.21252, 0

reseau_2012, 96, R,0,  40, 6.252013, 46.21251, 0

reseau_2012, 96, R,0,  41, 6.252009, 46.21249, 0

reseau_2012, 96, R,0,  42, 6.252004, 46.21247, 0

reseau_2012, 96, R,0,  43, 6.251997, 46.21246, 0

reseau_2012, 96, R,0,  44, 6.251987, 46.21244, 0

reseau_2012, 96, R,0,  45, 6.251975, 46.21243, 0

reseau_2012, 96, R,0,  46, 6.251962, 46.21241, 0

reseau_2012, 96, R,0,  47, 6.251946, 46.21239, 0

reseau_2012, 96, R,0,  48, 6.251929, 46.21238, 0

reseau_2012, 96, R,0,  49, 6.25191, 46.21237, 0

reseau_2012, 96, R,0,  50, 6.25189, 46.21236, 0

reseau_2012, 96, R,0,  51, 6.251869, 46.21235, 0

reseau_2012, 96, R,0,  52, 6.251676, 46.21227, 0

reseau_2012, 96, R,0,  53, 6.251585, 46.21221, 0

reseau_2012, 96, R,1,  0, 6.218587, 46.20742, 0

reseau_2012, 96, R,1,  1, 6.219147, 46.20704, 0

reseau_2012, 96, R,2,  0, 6.216575, 46.20978, 0

reseau_2012, 96, R,2,  1, 6.216517, 46.20974, 0

reseau_2012, 96, R,2,  2, 6.216307, 46.20966, 0

reseau_2012, 96, R,2,  3, 6.215608, 46.20939, 0

reseau_2012, 96, R,2,  4, 6.214822, 46.20909, 0

reseau_2012, 96, R,2,  5, 6.214615, 46.20903, 0

reseau_2012, 96, R,3,  0, 6.219156, 46.20708, 0
