year,month,day,agencyid,servicedate,routeid,runid,tripstart,direction,stopsequencenr,stopid,stopnameshort,stopname,vehicletypeshort,vehicletype,vehiclenumber,passengerboardingtrip,passengeralightingtrip,passengerdifferencetrip,passengerboardingstop,passengeralightingstop,passengerloadstop
12,10,1,VBZ,20121001,10,12,50274,2,20,6459,ZOER,"ZÃ¼rich, Oerlikerhus",COBRA,VBZ Tram Cobra,3066,170,170,0,1,1,25
12,10,1,VBZ,20121001,10,12,30678,2,20,6459,ZOER,"ZÃ¼rich, Oerlikerhus",COBRA,VBZ Tram Cobra,3066,280,280,0,0,7,69
12,10,1,VBZ,20121001,10,12,65724,2,20,6459,ZOER,"ZÃ¼rich, Oerlikerhus",COBRA,VBZ Tram Cobra,3066,239,239,0,2,3,40
12,10,1,VBZ,20121001,10,12,75606,2,20,6459,ZOER,"ZÃ¼rich, Oerlikerhus",COBRA,VBZ Tram Cobra,3066,64,64,0,0,1,7
12,10,1,VBZ,20121001,10,17,60324,2,20,6459,ZOER,"ZÃ¼rich, Oerlikerhus",COBRA,VBZ Tram Cobra,3065,236,236,0,5,2,35
12,10,1,VBZ,20121001,10,12,24948,2,21,6461,GGLA07,Glattpark,COBRA,VBZ Tram Cobra,3066,191,191,0,3,5,46
12,10,1,VBZ,20121001,10,12,40374,2,21,6461,GGLA07,Glattpark,COBRA,VBZ Tram Cobra,3066,129,129,0,0,3,18
12,10,1,VBZ,20121001,10,12,30678,2,21,6461,GGLA07,Glattpark,COBRA,VBZ Tram Cobra,3066,280,280,0,3,12,60
12,10,1,VBZ,20121001,10,12,59874,2,21,6461,GGLA07,Glattpark,COBRA,VBZ Tram Cobra,3066,54,54,0,3,3,9
12,10,1,VBZ,20121001,10,12,65724,2,21,6461,GGLA07,Glattpark,COBRA,VBZ Tram Cobra,3066,239,239,0,4,3,41
12,10,1,VBZ,20121001,10,17,60324,2,21,6461,GGLA07,Glattpark,COBRA,VBZ Tram Cobra,3065,236,236,0,10,3,42
12,10,1,VBZ,20121001,10,12,50274,2,21,6461,GGLA07,Glattpark,COBRA,VBZ Tram Cobra,3066,170,170,0,0,2,23
12,10,1,VBZ,20121001,10,12,75606,2,21,6461,GGLA07,Glattpark,COBRA,VBZ Tram Cobra,3066,64,64,0,0,0,7
12,10,1,VBZ,20121001,10,12,75606,2,22,6508,GLIN07,"Glattbrugg, Lindberghplatz",COBRA,VBZ Tram Cobra,3066,64,64,0,0,3,4
12,10,1,VBZ,20121001,10,12,24948,2,22,6508,GLIN07,"Glattbrugg, Lindberghplatz",COBRA,VBZ Tram Cobra,3066,191,191,0,3,15,34
12,10,1,VBZ,20121001,10,12,40374,2,22,6508,GLIN07,"Glattbrugg, Lindberghplatz",COBRA,VBZ Tram Cobra,3066,129,129,0,3,5,16
12,10,1,VBZ,20121001,10,12,50274,2,22,6508,GLIN07,"Glattbrugg, Lindberghplatz",COBRA,VBZ Tram Cobra,3066,170,170,0,2,4,21
12,10,1,VBZ,20121001,10,12,30678,2,22,6508,GLIN07,"Glattbrugg, Lindberghplatz",COBRA,VBZ Tram Cobra,3066,280,280,0,7,36,31
12,10,1,VBZ,20121001,10,12,59874,2,22,6508,GLIN07,"Glattbrugg, Lindberghplatz",COBRA,VBZ Tram Cobra,3066,54,54,0,0,2,7
12,10,1,VBZ,20121001,10,12,65724,2,22,6508,GLIN07,"Glattbrugg, Lindberghplatz",COBRA,VBZ Tram Cobra,3066,239,239,0,11,17,35
12,10,1,VBZ,20121001,10,17,60324,2,22,6508,GLIN07,"Glattbrugg, Lindberghplatz",COBRA,VBZ Tram Cobra,3065,236,236,0,6,13,35
12,10,1,VBZ,20121001,10,12,75606,2,23,994,BGLA07,"Glattbrugg, Bahnhof",COBRA,VBZ Tram Cobra,3066,64,64,0,1,1,4
12,10,1,VBZ,20121001,10,12,30678,2,23,994,BGLA07,"Glattbrugg, Bahnhof",COBRA,VBZ Tram Cobra,3066,280,280,0,9,6,34
12,10,1,VBZ,20121001,10,12,40374,2,23,994,BGLA07,"Glattbrugg, Bahnhof",COBRA,VBZ Tram Cobra,3066,129,129,0,1,3,14
12,10,1,VBZ,20121001,10,12,24948,2,23,994,BGLA07,"Glattbrugg, Bahnhof",COBRA,VBZ Tram Cobra,3066,191,191,0,7,4,37
12,10,1,VBZ,20121001,10,12,59874,2,23,994,BGLA07,"Glattbrugg, Bahnhof",COBRA,VBZ Tram Cobra,3066,54,54,0,0,1,6
12,10,1,VBZ,20121001,10,12,50274,2,23,994,BGLA07,"Glattbrugg, Bahnhof",COBRA,VBZ Tram Cobra,3066,170,170,0,3,4,20
12,10,1,VBZ,20121001,10,12,65724,2,23,994,BGLA07,"Glattbrugg, Bahnhof",COBRA,VBZ Tram Cobra,3066,239,239,0,2,8,29
12,10,1,VBZ,20121001,10,17,60324,2,23,994,BGLA07,"Glattbrugg, Bahnhof",COBRA,VBZ Tram Cobra,3065,236,236,0,9,8,36
12,10,1,VBZ,20121001,10,12,40374,2,24,6507,RBAU07,"RÃ¼mlang, BÃ¤uler",COBRA,VBZ Tram Cobra,3066,129,129,0,2,1,15
12,10,1,VBZ,20121001,10,12,30678,2,24,6507,RBAU07,"RÃ¼mlang, BÃ¤uler",COBRA,VBZ Tram Cobra,3066,280,280,0,0,16,18
12,10,1,VBZ,20121001,10,12,65724,2,24,6507,RBAU07,"RÃ¼mlang, BÃ¤uler",COBRA,VBZ Tram Cobra,3066,239,239,0,8,1,36
12,10,1,VBZ,20121001,10,12,59874,2,24,6507,RBAU07,"RÃ¼mlang, BÃ¤uler",COBRA,VBZ Tram Cobra,3066,54,54,0,4,1,9
12,10,1,VBZ,20121001,10,12,50274,2,24,6507,RBAU07,"RÃ¼mlang, BÃ¤uler",COBRA,VBZ Tram Cobra,3066,170,170,0,0,3,17
12,10,1,VBZ,20121001,10,17,60324,2,24,6507,RBAU07,"RÃ¼mlang, BÃ¤uler",COBRA,VBZ Tram Cobra,3065,236,236,0,3,0,39
12,10,1,VBZ,20121001,10,12,24948,2,24,6507,RBAU07,"RÃ¼mlang, BÃ¤uler",COBRA,VBZ Tram Cobra,3066,191,191,0,2,15,24
12,10,1,VBZ,20121001,10,12,75606,2,24,6507,RBAU07,"RÃ¼mlang, BÃ¤uler",COBRA,VBZ Tram Cobra,3066,64,64,0,0,0,4
12,10,1,VBZ,20121001,10,12,65724,2,25,2758,UNTR07,"Glattbrugg, Unterriet",COBRA,VBZ Tram Cobra,3066,239,239,0,5,5,36
12,10,1,VBZ,20121001,10,12,24948,2,25,2758,UNTR07,"Glattbrugg, Unterriet",COBRA,VBZ Tram Cobra,3066,191,191,0,0,4,20
12,10,1,VBZ,20121001,10,12,40374,2,25,2758,UNTR07,"Glattbrugg, Unterriet",COBRA,VBZ Tram Cobra,3066,129,129,0,7,2,20
12,10,1,VBZ,20121001,10,12,30678,2,25,2758,UNTR07,"Glattbrugg, Unterriet",COBRA,VBZ Tram Cobra,3066,280,280,0,1,7,12
12,10,1,VBZ,20121001,10,12,50274,2,25,2758,UNTR07,"Glattbrugg, Unterriet",COBRA,VBZ Tram Cobra,3066,170,170,0,1,3,15
12,10,1,VBZ,20121001,10,12,75606,2,25,2758,UNTR07,"Glattbrugg, Unterriet",COBRA,VBZ Tram Cobra,3066,64,64,0,4,0,8
12,10,1,VBZ,20121001,10,12,59874,2,25,2758,UNTR07,"Glattbrugg, Unterriet",COBRA,VBZ Tram Cobra,3066,54,54,0,2,0,11
12,10,1,VBZ,20121001,10,17,60324,2,25,2758,UNTR07,"Glattbrugg, Unterriet",COBRA,VBZ Tram Cobra,3065,236,236,0,5,1,43
12,10,1,VBZ,20121001,10,12,65724,2,26,6506,BABH07,"Kloten Balsberg, Bahnhof",COBRA,VBZ Tram Cobra,3066,239,239,0,2,6,32
12,10,1,VBZ,20121001,10,12,24948,2,26,6506,BABH07,"Kloten Balsberg, Bahnhof",COBRA,VBZ Tram Cobra,3066,191,191,0,2,4,18
12,10,1,VBZ,20121001,10,12,30678,2,26,6506,BABH07,"Kloten Balsberg, Bahnhof",COBRA,VBZ Tram Cobra,3066,280,280,0,2,2,12
12,10,1,VBZ,20121001,10,12,50274,2,26,6506,BABH07,"Kloten Balsberg, Bahnhof",COBRA,VBZ Tram Cobra,3066,170,170,0,1,1,15
12,10,1,VBZ,20121001,10,12,40374,2,26,6506,BABH07,"Kloten Balsberg, Bahnhof",COBRA,VBZ Tram Cobra,3066,129,129,0,2,2,20
12,10,1,VBZ,20121001,10,17,60324,2,26,6506,BABH07,"Kloten Balsberg, Bahnhof",COBRA,VBZ Tram Cobra,3065,236,236,0,0,3,40
12,10,1,VBZ,20121001,10,12,59874,2,26,6506,BABH07,"Kloten Balsberg, Bahnhof",COBRA,VBZ Tram Cobra,3066,54,54,0,0,4,7
12,10,1,VBZ,20121001,10,12,75606,2,26,6506,BABH07,"Kloten Balsberg, Bahnhof",COBRA,VBZ Tram Cobra,3066,64,64,0,0,0,8
12,10,1,VBZ,20121001,10,12,24948,2,27,3027,FLUG07,"ZÃ¼rich Flughafen, Bahnhof",COBRA,VBZ Tram Cobra,3066,191,191,0,1,18,1
12,10,1,VBZ,20121001,10,12,65724,2,27,3027,FLUG07,"ZÃ¼rich Flughafen, Bahnhof",COBRA,VBZ Tram Cobra,3066,239,239,0,0,32,0
12,10,1,VBZ,20121001,10,12,59874,2,27,3027,FLUG07,"ZÃ¼rich Flughafen, Bahnhof",COBRA,VBZ Tram Cobra,3066,54,54,0,0,7,0
12,10,1,VBZ,20121001,10,12,30678,2,27,3027,FLUG07,"ZÃ¼rich Flughafen, Bahnhof",COBRA,VBZ Tram Cobra,3066,280,280,0,2,12,2
12,10,1,VBZ,20121001,10,12,40374,2,27,3027,FLUG07,"ZÃ¼rich Flughafen, Bahnhof",COBRA,VBZ Tram Cobra,3066,129,129,0,0,20,0
12,10,1,VBZ,20121001,10,12,50274,2,27,3027,FLUG07,"ZÃ¼rich Flughafen, Bahnhof",COBRA,VBZ Tram Cobra,3066,170,170,0,0,14,1
12,10,1,VBZ,20121001,10,17,60324,2,27,3027,FLUG07,"ZÃ¼rich Flughafen, Bahnhof",COBRA,VBZ Tram Cobra,3065,236,236,0,3,38,5
12,10,1,VBZ,20121001,10,12,75606,2,27,3027,FLUG07,"ZÃ¼rich Flughafen, Bahnhof",COBRA,VBZ Tram Cobra,3066,64,64,0,1,7,2
12,10,1,VBZ,20121001,10,12,24948,2,28,6232,FRAF07,"ZÃ¼rich Flughafen, Fracht",COBRA,VBZ Tram Cobra,3066,191,191,0,0,1,0
12,10,1,VBZ,20121001,10,12,50274,2,28,6232,FRAF07,"ZÃ¼rich Flughafen, Fracht",COBRA,VBZ Tram Cobra,3066,170,170,0,0,1,0
12,10,1,VBZ,20121001,10,12,65724,2,28,6232,FRAF07,"ZÃ¼rich Flughafen, Fracht",COBRA,VBZ Tram Cobra,3066,239,239,0,0,0,0
12,10,1,VBZ,20121001,10,12,59874,2,28,6232,FRAF07,"ZÃ¼rich Flughafen, Fracht",COBRA,VBZ Tram Cobra,3066,54,54,0,0,0,0
12,10,1,VBZ,20121001,10,12,40374,2,28,6232,FRAF07,"ZÃ¼rich Flughafen, Fracht",COBRA,VBZ Tram Cobra,3066,129,129,0,0,0,0
12,10,1,VBZ,20121001,10,12,30678,2,28,6232,FRAF07,"ZÃ¼rich Flughafen, Fracht",COBRA,VBZ Tram Cobra,3066,280,280,0,0,2,0
12,10,1,VBZ,20121001,10,12,75606,2,28,6232,FRAF07,"ZÃ¼rich Flughafen, Fracht",COBRA,VBZ Tram Cobra,3066,64,64,0,0,2,0
12,10,1,VBZ,20121001,10,17,60324,2,28,6232,FRAF07,"ZÃ¼rich Flughafen, Fracht",COBRA,VBZ Tram Cobra,3065,236,236,0,0,5,0
12,10,1,VBZ,20121001,11,06,18030,1,1,2572,SOER,"ZÃ¼rich, Sternen Oerlikon",2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,19,19,0,3,0,3
12,10,1,VBZ,20121001,11,06,70950,1,1,132,ZAUZ,"ZÃ¼rich, Auzelg",2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,150,150,0,7,0,7
12,10,1,VBZ,20121001,11,06,23850,1,1,132,ZAUZ,"ZÃ¼rich, Auzelg",2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,204,204,0,5,0,5
12,10,1,VBZ,20121001,11,06,30390,1,1,132,ZAUZ,"ZÃ¼rich, Auzelg",2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,287,287,0,18,0,18
12,10,1,VBZ,20121001,11,06,50700,1,1,132,ZAUZ,"ZÃ¼rich, Auzelg",2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,206,206,0,5,0,5
12,10,1,VBZ,20121001,11,06,89160,1,1,132,ZAUZ,"ZÃ¼rich, Auzelg",2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,0,0,0,0,0,0
12,10,1,VBZ,20121001,11,06,64140,1,1,132,ZAUZ,"ZÃ¼rich, Auzelg",2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,406,406,0,14,0,14
12,10,1,VBZ,20121001,11,06,57450,1,1,132,ZAUZ,"ZÃ¼rich, Auzelg",2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,349,349,0,4,0,4
12,10,1,VBZ,20121001,11,06,37200,1,1,132,ZAUZ,"ZÃ¼rich, Auzelg",2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,196,196,0,2,0,2
12,10,1,VBZ,20121001,11,06,77280,1,1,132,ZAUZ,"ZÃ¼rich, Auzelg",2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,119,119,0,1,0,1
12,10,1,VBZ,20121001,11,06,43950,1,1,132,ZAUZ,"ZÃ¼rich, Auzelg",2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,345,345,0,4,0,4
12,10,1,VBZ,20121001,11,06,83250,1,1,132,ZAUZ,"ZÃ¼rich, Auzelg",2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,61,61,0,0,0,0
12,10,1,VBZ,20121001,11,06,30390,1,2,6460,ZFER,"ZÃ¼rich, Fernsehstudio",2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,287,287,0,1,0,19
12,10,1,VBZ,20121001,11,06,18030,1,2,3034,BOER,"ZÃ¼rich, Bahnhof Oerlikon",2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,19,19,0,0,1,2
12,10,1,VBZ,20121001,11,06,70950,1,2,6460,ZFER,"ZÃ¼rich, Fernsehstudio",2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,150,150,0,1,0,8
12,10,1,VBZ,20121001,11,06,57450,1,2,6460,ZFER,"ZÃ¼rich, Fernsehstudio",2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,349,349,0,9,0,13
12,10,1,VBZ,20121001,11,06,77280,1,2,6460,ZFER,"ZÃ¼rich, Fernsehstudio",2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,119,119,0,0,0,1
12,10,1,VBZ,20121001,11,06,89160,1,2,6460,ZFER,"ZÃ¼rich, Fernsehstudio",2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,0,0,0,0,0,0
12,10,1,VBZ,20121001,11,06,83250,1,2,6460,ZFER,"ZÃ¼rich, Fernsehstudio",2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,61,61,0,8,0,8
12,10,1,VBZ,20121001,11,06,43950,1,2,6460,ZFER,"ZÃ¼rich, Fernsehstudio",2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,345,345,0,1,0,5
12,10,1,VBZ,20121001,11,06,50700,1,2,6460,ZFER,"ZÃ¼rich, Fernsehstudio",2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,206,206,0,1,0,6
12,10,1,VBZ,20121001,11,06,37200,1,2,6460,ZFER,"ZÃ¼rich, Fernsehstudio",2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,196,196,0,1,0,3
12,10,1,VBZ,20121001,11,06,64140,1,2,6460,ZFER,"ZÃ¼rich, Fernsehstudio",2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,406,406,0,21,0,35
12,10,1,VBZ,20121001,11,06,23850,1,2,6460,ZFER,"ZÃ¼rich, Fernsehstudio",2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,204,204,0,0,0,5
12,10,1,VBZ,20121001,11,06,64140,1,3,6461,GGLA07,Glattpark,2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,406,406,0,16,1,50
12,10,1,VBZ,20121001,11,06,30390,1,3,6461,GGLA07,Glattpark,2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,287,287,0,0,0,19
12,10,1,VBZ,20121001,11,06,83250,1,3,6461,GGLA07,Glattpark,2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,61,61,0,0,0,8
12,10,1,VBZ,20121001,11,06,43950,1,3,6461,GGLA07,Glattpark,2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,345,345,0,9,0,14
12,10,1,VBZ,20121001,11,06,57450,1,3,6461,GGLA07,Glattpark,2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,349,349,0,12,0,25
12,10,1,VBZ,20121001,11,06,77280,1,3,6461,GGLA07,Glattpark,2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,119,119,0,2,0,3
12,10,1,VBZ,20121001,11,06,89160,1,3,6461,GGLA07,Glattpark,2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,0,0,0,0,0,0
12,10,1,VBZ,20121001,11,06,23850,1,3,6461,GGLA07,Glattpark,2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,204,204,0,0,2,3
12,10,1,VBZ,20121001,11,06,18030,1,3,2045,REGB,"ZÃ¼rich, RegensbergbrÃ¼cke",2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,19,19,0,4,0,6
12,10,1,VBZ,20121001,11,06,37200,1,3,6461,GGLA07,Glattpark,2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,196,196,0,1,0,4
12,10,1,VBZ,20121001,11,06,70950,1,3,6461,GGLA07,Glattpark,2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,150,150,0,7,1,14
12,10,1,VBZ,20121001,11,06,50700,1,3,6461,GGLA07,Glattpark,2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,206,206,0,3,0,9
12,10,1,VBZ,20121001,11,06,50700,1,4,6459,ZOER,"ZÃ¼rich, Oerlikerhus",2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,206,206,0,2,0,11
12,10,1,VBZ,20121001,11,06,43950,1,4,6459,ZOER,"ZÃ¼rich, Oerlikerhus",2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,345,345,0,18,1,31
12,10,1,VBZ,20121001,11,06,64140,1,4,6459,ZOER,"ZÃ¼rich, Oerlikerhus",2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,406,406,0,33,0,83
12,10,1,VBZ,20121001,11,06,83250,1,4,6459,ZOER,"ZÃ¼rich, Oerlikerhus",2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,61,61,0,3,0,11
12,10,1,VBZ,20121001,11,06,70950,1,4,6459,ZOER,"ZÃ¼rich, Oerlikerhus",2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,150,150,0,5,0,19
12,10,1,VBZ,20121001,11,06,37200,1,4,6459,ZOER,"ZÃ¼rich, Oerlikerhus",2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,196,196,0,4,0,8
12,10,1,VBZ,20121001,11,06,18030,1,4,144,BADA,"ZÃ¼rich, Bad Allenmoos",2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,19,19,0,2,0,8
12,10,1,VBZ,20121001,11,06,89160,1,4,6459,ZOER,"ZÃ¼rich, Oerlikerhus",2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,0,0,0,0,0,0
12,10,1,VBZ,20121001,11,06,23850,1,4,6459,ZOER,"ZÃ¼rich, Oerlikerhus",2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,204,204,0,2,0,5
12,10,1,VBZ,20121001,11,06,30390,1,4,6459,ZOER,"ZÃ¼rich, Oerlikerhus",2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,287,287,0,4,0,23
12,10,1,VBZ,20121001,11,06,77280,1,4,6459,ZOER,"ZÃ¼rich, Oerlikerhus",2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,119,119,0,2,0,5
12,10,1,VBZ,20121001,11,06,57450,1,4,6459,ZOER,"ZÃ¼rich, Oerlikerhus",2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,349,349,0,24,0,49
12,10,1,VBZ,20121001,11,06,57450,1,5,1552,LEUT,"ZÃ¼rich, Leutschenbach",2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,349,349,0,8,2,55
12,10,1,VBZ,20121001,11,06,77280,1,5,1552,LEUT,"ZÃ¼rich, Leutschenbach",2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,119,119,0,6,0,11
12,10,1,VBZ,20121001,11,06,89160,1,5,1552,LEUT,"ZÃ¼rich, Leutschenbach",2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,0,0,0,0,0,0
12,10,1,VBZ,20121001,11,06,37200,1,5,1552,LEUT,"ZÃ¼rich, Leutschenbach",2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,196,196,0,5,0,13
12,10,1,VBZ,20121001,11,06,64140,1,5,1552,LEUT,"ZÃ¼rich, Leutschenbach",2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,406,406,0,33,1,115
12,10,1,VBZ,20121001,11,06,18030,1,5,2017,RADI,"ZÃ¼rich, Radiostudio",2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,19,19,0,2,0,10
12,10,1,VBZ,20121001,11,06,50700,1,5,1552,LEUT,"ZÃ¼rich, Leutschenbach",2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,206,206,0,9,2,18
12,10,1,VBZ,20121001,11,06,23850,1,5,1552,LEUT,"ZÃ¼rich, Leutschenbach",2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,204,204,0,0,0,5
12,10,1,VBZ,20121001,11,06,30390,1,5,1552,LEUT,"ZÃ¼rich, Leutschenbach",2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,287,287,0,4,0,27
12,10,1,VBZ,20121001,11,06,83250,1,5,1552,LEUT,"ZÃ¼rich, Leutschenbach",2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,61,61,0,3,0,14
12,10,1,VBZ,20121001,11,06,70950,1,5,1552,LEUT,"ZÃ¼rich, Leutschenbach",2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,150,150,0,4,0,23
12,10,1,VBZ,20121001,11,06,43950,1,5,1552,LEUT,"ZÃ¼rich, Leutschenbach",2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,345,345,0,8,0,39
12,10,1,VBZ,20121001,11,06,70950,1,6,3154,MEHA,"ZÃ¼rich, Messe/Hallenstadion",2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,150,150,0,2,0,25
12,10,1,VBZ,20121001,11,06,89160,1,6,3154,MEHA,"ZÃ¼rich, Messe/Hallenstadion",2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,0,0,0,0,0,0
12,10,1,VBZ,20121001,11,06,50700,1,6,3154,MEHA,"ZÃ¼rich, Messe/Hallenstadion",2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,206,206,0,0,0,18
12,10,1,VBZ,20121001,11,06,83250,1,6,3154,MEHA,"ZÃ¼rich, Messe/Hallenstadion",2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,61,61,0,0,0,14
12,10,1,VBZ,20121001,11,06,43950,1,6,3154,MEHA,"ZÃ¼rich, Messe/Hallenstadion",2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,345,345,0,1,1,39
12,10,1,VBZ,20121001,11,06,77280,1,6,3154,MEHA,"ZÃ¼rich, Messe/Hallenstadion",2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,119,119,0,2,0,13
12,10,1,VBZ,20121001,11,06,57450,1,6,3154,MEHA,"ZÃ¼rich, Messe/Hallenstadion",2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,349,349,0,2,2,55
12,10,1,VBZ,20121001,11,06,37200,1,6,3154,MEHA,"ZÃ¼rich, Messe/Hallenstadion",2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,196,196,0,4,0,17
12,10,1,VBZ,20121001,11,06,23850,1,6,3154,MEHA,"ZÃ¼rich, Messe/Hallenstadion",2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,204,204,0,1,0,6
12,10,1,VBZ,20121001,11,06,64140,1,6,3154,MEHA,"ZÃ¼rich, Messe/Hallenstadion",2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,406,406,0,2,3,114
12,10,1,VBZ,20121001,11,06,30390,1,6,3154,MEHA,"ZÃ¼rich, Messe/Hallenstadion",2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,287,287,0,2,0,29
12,10,1,VBZ,20121001,11,06,18030,1,6,564,BUCH,"ZÃ¼rich, Bucheggplatz",2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,19,19,0,4,0,14
12,10,1,VBZ,20121001,11,06,43950,1,7,2572,SOER,"ZÃ¼rich, Sternen Oerlikon",2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,345,345,0,9,15,33
12,10,1,VBZ,20121001,11,06,70950,1,7,2572,SOER,"ZÃ¼rich, Sternen Oerlikon",2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,150,150,0,5,3,27
12,10,1,VBZ,20121001,11,06,57450,1,7,2572,SOER,"ZÃ¼rich, Sternen Oerlikon",2.21M-2.21M,VBZ Tram 2000 mit AnhÃ¤nger 21m,2056-2301,349,349,0,8,12,51
