serviceDate;routeId;runId;tripStart;direction;stopSequenceNr;stopId;stopNameShort;stopName;vehicleTypeShort;vehicleType;vehicleNumber;passengersBoardingTrip;passengersAlightingTrip;passengersDifferenceTrip;passengersBoardingStop;passengersAlightingStop;passengerLoadStop
20121001;"32";"06";64560;1;11;2108;"ROTB";"Zürich, Rotbuchstrasse";"GBUS";"VBZ Gelenkbus";"0541";160;160;0;9;6;37
20121001;"32";"06";64560;1;12;1745;"NORS";"Zürich, Nordstrasse";"GBUS";"VBZ Gelenkbus";"0541";160;160;0;1;3;35
20121001;"32";"06";64560;1;13;1557;"LIMM";"Zürich, Limmatplatz";"GBUS";"VBZ Gelenkbus";"0541";160;160;0;27;23;39
20121001;"32";"06";64560;1;14;2127;"ROEN";"Zürich, Röntgenstrasse";"GBUS";"VBZ Gelenkbus";"0541";160;160;0;11;7;43
20121001;"32";"06";64560;1;15;1644;"MILA";"Zürich, Militär-/Langstrasse";"GBUS";"VBZ Gelenkbus";"0541";160;160;0;7;15;35
20121001;"32";"06";64560;1;16;1158;"HELV";"Zürich, Helvetiaplatz";"GBUS";"VBZ Gelenkbus";"0541";160;160;0;8;7;36
20121001;"32";"06";64560;1;17;1386;"KERN";"Zürich, Kernstrasse";"GBUS";"VBZ Gelenkbus";"0541";160;160;0;5;7;34
20121001;"32";"06";64560;1;18;1357;"KALK";"Zürich, Kalkbreite";"GBUS";"VBZ Gelenkbus";"0541";160;160;0;6;12;28
20121001;"32";"06";64560;1;19;3018;"ZWIN";"Zürich, Zwinglihaus";"GBUS";"VBZ Gelenkbus";"0541";160;160;0;2;10;20
20121001;"32";"06";64560;1;20;1012;"GOLP";"Zürich, Goldbrunnenplatz";"GBUS";"VBZ Gelenkbus";"0541";160;160;0;15;10;25
20121001;"32";"06";64560;1;21;1272;"HOEF";"Zürich, Höfliweg";"GBUS";"VBZ Gelenkbus";"0541";160;160;0;0;9;16
20121001;"32";"06";64560;1;22;902;"FRIB";"Zürich, Friesenberg";"GBUS";"VBZ Gelenkbus";"0541";160;160;0;2;7;11
20121001;"32";"06";64560;1;23;904;"FRIE";"Zürich, Friesenbergstrasse";"GBUS";"VBZ Gelenkbus";"0541";160;160;0;3;5;9
20121001;"32";"06";64560;1;24;1307;"IHAG";"Zürich, Im Hagacker";"GBUS";"VBZ Gelenkbus";"0541";160;160;0;1;5;5
20121001;"32";"06";64560;1;25;1143;"HEGA";"Zürich, Hegianwandweg";"GBUS";"VBZ Gelenkbus";"0541";160;160;0;0;3;2
20121001;"32";"06";64560;1;26;2596;"STRV";"Zürich, Strassenverkehrsamt";"GBUS";"VBZ Gelenkbus";"0541";160;160;0;0;2;0
20121001;"32";"07";23946;2;1;1122;"HARP";"Zürich, Hardplatz";"TROLG";"VBZ Hess Trolleybus";"0112";1;1;0;1;0;1
20121001;"32";"07";23946;2;2;3029;"HSBB";"Zürich, Bahnhof Hardbrücke";"TROLG";"VBZ Hess Trolleybus";"0112";1;1;0;0;1;0
20121001;"32";"07";23946;2;3;6759;"SBAU";"Zürich, Schiffbau";"TROLG";"VBZ Hess Trolleybus";"0112";1;1;0;0;0;0
20121001;"32";"07";23946;2;4;799;"EWYS";"Zürich, Escher-Wyss-Platz";"TROLG";"VBZ Hess Trolleybus";"0112";1;1;0;0;0;0
20121001;"32";"07";23946;2;5;2104;"ROSE";"Zürich, Rosengartenstrasse";"TROLG";"VBZ Hess Trolleybus";"0112";1;1;0;0;0;0
20121001;"32";"07";23946;2;6;564;"BUCH";"Zürich, Bucheggplatz";"TROLG";"VBZ Hess Trolleybus";"0112";1;1;0;0;0;0
20121001;"32";"07";23946;2;7;2017;"RADI";"Zürich, Radiostudio";"TROLG";"VBZ Hess Trolleybus";"0112";1;1;0;0;0;0
20121001;"32";"07";23946;2;8;498;"BIRD";"Zürich, Birchdörfli";"TROLG";"VBZ Hess Trolleybus";"0112";1;1;0;0;0;0
20121001;"32";"07";23946;2;9;1705;"NEUA";"Zürich, Neuaffoltern";"TROLG";"VBZ Hess Trolleybus";"0112";1;1;0;0;0;0
20121001;"32";"07";23946;2;10;1000;"GLAU";"Zürich, Glaubtenstrasse";"TROLG";"VBZ Hess Trolleybus";"0112";1;1;0;0;0;0
20121001;"32";"07";23946;2;11;767;"EINF";"Zürich, Einfangstrasse";"TROLG";"VBZ Hess Trolleybus";"0112";1;1;0;0;0;0
20121001;"32";"07";23946;2;12;2968;"ZEHN";"Zürich, Zehntenhausplatz";"TROLG";"VBZ Hess Trolleybus";"0112";1;1;0;0;0;0
20121001;"32";"07";23946;2;13;1259;"HUNG";"Zürich, Hungerbergstrasse";"TROLG";"VBZ Hess Trolleybus";"0112";1;1;0;0;0;0
20121001;"32";"07";23946;2;14;1239;"HOLZ";"Zürich, Holzerhurd";"TROLG";"VBZ Hess Trolleybus";"0112";1;1;0;0;0;0
20121001;"32";"07";25200;1;1;1239;"HOLZ";"Zürich, Holzerhurd";"TROLG";"VBZ Hess Trolleybus";"0112";162;162;0;9;0;9
20121001;"32";"07";25200;1;2;1259;"HUNG";"Zürich, Hungerbergstrasse";"TROLG";"VBZ Hess Trolleybus";"0112";162;162;0;21;0;30
20121001;"32";"07";25200;1;3;2968;"ZEHN";"Zürich, Zehntenhausplatz";"TROLG";"VBZ Hess Trolleybus";"0112";162;162;0;13;6;37
20121001;"32";"07";25200;1;4;767;"EINF";"Zürich, Einfangstrasse";"TROLG";"VBZ Hess Trolleybus";"0112";162;162;0;12;2;47
20121001;"32";"07";25200;1;5;1000;"GLAU";"Zürich, Glaubtenstrasse";"TROLG";"VBZ Hess Trolleybus";"0112";162;162;0;13;7;53
20121001;"32";"07";25200;1;6;1705;"NEUA";"Zürich, Neuaffoltern";"TROLG";"VBZ Hess Trolleybus";"0112";162;162;0;12;7;58
20121001;"32";"07";25200;1;7;498;"BIRD";"Zürich, Birchdörfli";"TROLG";"VBZ Hess Trolleybus";"0112";162;162;0;10;3;65
20121001;"32";"07";25200;1;8;2017;"RADI";"Zürich, Radiostudio";"TROLG";"VBZ Hess Trolleybus";"0112";162;162;0;5;2;68
20121001;"32";"07";25200;1;9;564;"BUCH";"Zürich, Bucheggplatz";"TROLG";"VBZ Hess Trolleybus";"0112";162;162;0;16;39;45
20121001;"32";"07";25200;1;10;1595;"LAEG";"Zürich, Lägernstrasse";"TROLG";"VBZ Hess Trolleybus";"0112";162;162;0;1;0;46
20121001;"32";"07";25200;1;11;2108;"ROTB";"Zürich, Rotbuchstrasse";"TROLG";"VBZ Hess Trolleybus";"0112";162;162;0;9;2;53
20121001;"32";"07";25200;1;12;1745;"NORS";"Zürich, Nordstrasse";"TROLG";"VBZ Hess Trolleybus";"0112";162;162;0;6;1;58
20121001;"32";"07";25200;1;13;1557;"LIMM";"Zürich, Limmatplatz";"TROLG";"VBZ Hess Trolleybus";"0112";162;162;0;11;30;39
20121001;"32";"07";25200;1;14;2127;"ROEN";"Zürich, Röntgenstrasse";"TROLG";"VBZ Hess Trolleybus";"0112";162;162;0;0;1;38
20121001;"32";"07";25200;1;15;1644;"MILA";"Zürich, Militär-/Langstrasse";"TROLG";"VBZ Hess Trolleybus";"0112";162;162;0;3;5;36
20121001;"32";"07";25200;1;16;1158;"HELV";"Zürich, Helvetiaplatz";"TROLG";"VBZ Hess Trolleybus";"0112";162;162;0;2;6;32
20121001;"32";"07";25200;1;17;1386;"KERN";"Zürich, Kernstrasse";"TROLG";"VBZ Hess Trolleybus";"0112";162;162;0;0;2;30
20121001;"32";"07";25200;1;18;1357;"KALK";"Zürich, Kalkbreite";"TROLG";"VBZ Hess Trolleybus";"0112";162;162;0;5;10;25
20121001;"32";"07";25200;1;19;3018;"ZWIN";"Zürich, Zwinglihaus";"TROLG";"VBZ Hess Trolleybus";"0112";162;162;0;2;10;17
20121001;"32";"07";25200;1;20;1012;"GOLP";"Zürich, Goldbrunnenplatz";"TROLG";"VBZ Hess Trolleybus";"0112";162;162;0;5;3;19
20121001;"32";"07";25200;1;21;1272;"HOEF";"Zürich, Höfliweg";"TROLG";"VBZ Hess Trolleybus";"0112";162;162;0;1;1;19
20121001;"32";"07";25200;1;22;902;"FRIB";"Zürich, Friesenberg";"TROLG";"VBZ Hess Trolleybus";"0112";162;162;0;4;10;13
20121001;"32";"07";25200;1;23;904;"FRIE";"Zürich, Friesenbergstrasse";"TROLG";"VBZ Hess Trolleybus";"0112";162;162;0;0;3;10
20121001;"32";"07";25200;1;24;1307;"IHAG";"Zürich, Im Hagacker";"TROLG";"VBZ Hess Trolleybus";"0112";162;162;0;1;3;8
20121001;"32";"07";25200;1;25;1143;"HEGA";"Zürich, Hegianwandweg";"TROLG";"VBZ Hess Trolleybus";"0112";162;162;0;1;2;7
20121001;"32";"07";25200;1;26;2596;"STRV";"Zürich, Strassenverkehrsamt";"TROLG";"VBZ Hess Trolleybus";"0112";162;162;0;0;7;0
20121001;"32";"07";27600;2;1;2596;"STRV";"Zürich, Strassenverkehrsamt";"TROLG";"VBZ Hess Trolleybus";"0112";134;134;0;4;0;4
20121001;"32";"07";27600;2;2;1143;"HEGA";"Zürich, Hegianwandweg";"TROLG";"VBZ Hess Trolleybus";"0112";134;134;0;11;0;15
20121001;"32";"07";27600;2;3;1307;"IHAG";"Zürich, Im Hagacker";"TROLG";"VBZ Hess Trolleybus";"0112";134;134;0;16;0;31
20121001;"32";"07";27600;2;4;904;"FRIE";"Zürich, Friesenbergstrasse";"TROLG";"VBZ Hess Trolleybus";"0112";134;134;0;9;0;40
20121001;"32";"07";27600;2;5;902;"FRIB";"Zürich, Friesenberg";"TROLG";"VBZ Hess Trolleybus";"0112";134;134;0;8;0;48
20121001;"32";"07";27600;2;6;1272;"HOEF";"Zürich, Höfliweg";"TROLG";"VBZ Hess Trolleybus";"0112";134;134;0;6;3;51
20121001;"32";"07";27600;2;7;1012;"GOLP";"Zürich, Goldbrunnenplatz";"TROLG";"VBZ Hess Trolleybus";"0112";134;134;0;21;14;58
20121001;"32";"07";27600;2;8;3018;"ZWIN";"Zürich, Zwinglihaus";"TROLG";"VBZ Hess Trolleybus";"0112";134;134;0;15;8;65
20121001;"32";"07";27600;2;9;1357;"KALK";"Zürich, Kalkbreite";"TROLG";"VBZ Hess Trolleybus";"0112";134;134;0;8;11;62
20121001;"32";"07";27600;2;10;1386;"KERN";"Zürich, Kernstrasse";"TROLG";"VBZ Hess Trolleybus";"0112";134;134;0;2;6;58
20121001;"32";"07";27600;2;11;1158;"HELV";"Zürich, Helvetiaplatz";"TROLG";"VBZ Hess Trolleybus";"0112";134;134;0;5;4;59
20121001;"32";"07";27600;2;12;1644;"MILA";"Zürich, Militär-/Langstrasse";"TROLG";"VBZ Hess Trolleybus";"0112";134;134;0;6;3;62
20121001;"32";"07";27600;2;13;2127;"ROEN";"Zürich, Röntgenstrasse";"TROLG";"VBZ Hess Trolleybus";"0112";134;134;0;2;9;55
20121001;"32";"07";27600;2;14;1557;"LIMM";"Zürich, Limmatplatz";"TROLG";"VBZ Hess Trolleybus";"0112";134;134;0;7;26;36
20121001;"32";"07";27600;2;15;1745;"NORS";"Zürich, Nordstrasse";"TROLG";"VBZ Hess Trolleybus";"0112";134;134;0;1;6;31
20121001;"32";"07";27600;2;16;2108;"ROTB";"Zürich, Rotbuchstrasse";"TROLG";"VBZ Hess Trolleybus";"0112";134;134;0;2;3;30
20121001;"32";"07";27600;2;17;1595;"LAEG";"Zürich, Lägernstrasse";"TROLG";"VBZ Hess Trolleybus";"0112";134;134;0;4;4;30
20121001;"32";"07";27600;2;18;564;"BUCH";"Zürich, Bucheggplatz";"TROLG";"VBZ Hess Trolleybus";"0112";134;134;0;5;21;14
20121001;"32";"07";27600;2;19;2017;"RADI";"Zürich, Radiostudio";"TROLG";"VBZ Hess Trolleybus";"0112";134;134;0;1;2;13
20121001;"32";"07";27600;2;20;498;"BIRD";"Zürich, Birchdörfli";"TROLG";"VBZ Hess Trolleybus";"0112";134;134;0;0;3;10
20121001;"32";"07";27600;2;21;1705;"NEUA";"Zürich, Neuaffoltern";"TROLG";"VBZ Hess Trolleybus";"0112";134;134;0;0;1;9
20121001;"32";"07";27600;2;22;1000;"GLAU";"Zürich, Glaubtenstrasse";"TROLG";"VBZ Hess Trolleybus";"0112";134;134;0;1;1;9
20121001;"32";"07";27600;2;23;767;"EINF";"Zürich, Einfangstrasse";"TROLG";"VBZ Hess Trolleybus";"0112";134;134;0;0;2;7
20121001;"32";"07";27600;2;24;2968;"ZEHN";"Zürich, Zehntenhausplatz";"TROLG";"VBZ Hess Trolleybus";"0112";134;134;0;0;3;4
20121001;"32";"07";27600;2;25;1259;"HUNG";"Zürich, Hungerbergstrasse";"TROLG";"VBZ Hess Trolleybus";"0112";134;134;0;0;3;1
20121001;"32";"07";27600;2;26;1239;"HOLZ";"Zürich, Holzerhurd";"TROLG";"VBZ Hess Trolleybus";"0112";134;134;0;0;1;0
20121001;"32";"07";30000;1;1;1239;"HOLZ";"Zürich, Holzerhurd";"TROLG";"VBZ Hess Trolleybus";"0112";195;195;0;9;0;9
20121001;"32";"07";30000;1;2;1259;"HUNG";"Zürich, Hungerbergstrasse";"TROLG";"VBZ Hess Trolleybus";"0112";195;195;0;16;0;25
20121001;"32";"07";30000;1;3;2968;"ZEHN";"Zürich, Zehntenhausplatz";"TROLG";"VBZ Hess Trolleybus";"0112";195;195;0;24;0;49
20121001;"32";"07";30000;1;4;767;"EINF";"Zürich, Einfangstrasse";"TROLG";"VBZ Hess Trolleybus";"0112";195;195;0;13;1;61
20121001;"32";"07";30000;1;5;1000;"GLAU";"Zürich, Glaubtenstrasse";"TROLG";"VBZ Hess Trolleybus";"0112";195;195;0;17;9;69
20121001;"32";"07";30000;1;6;1705;"NEUA";"Zürich, Neuaffoltern";"TROLG";"VBZ Hess Trolleybus";"0112";195;195;0;14;8;75
20121001;"32";"07";30000;1;7;498;"BIRD";"Zürich, Birchdörfli";"TROLG";"VBZ Hess Trolleybus";"0112";195;195;0;9;13;71
20121001;"32";"07";30000;1;8;2017;"RADI";"Zürich, Radiostudio";"TROLG";"VBZ Hess Trolleybus";"0112";195;195;0;6;7;70
20121001;"32";"07";30000;1;9;564;"BUCH";"Zürich, Bucheggplatz";"TROLG";"VBZ Hess Trolleybus";"0112";195;195;0;26;33;63
20121001;"32";"07";30000;1;10;1595;"LAEG";"Zürich, Lägernstrasse";"TROLG";"VBZ Hess Trolleybus";"0112";195;195;0;3;0;66
20121001;"32";"07";30000;1;11;2108;"ROTB";"Zürich, Rotbuchstrasse";"TROLG";"VBZ Hess Trolleybus";"0112";195;195;0;9;1;74
20121001;"32";"07";30000;1;12;1745;"NORS";"Zürich, Nordstrasse";"TROLG";"VBZ Hess Trolleybus";"0112";195;195;0;9;1;82
20121001;"32";"07";30000;1;13;1557;"LIMM";"Zürich, Limmatplatz";"TROLG";"VBZ Hess Trolleybus";"0112";195;195;0;15;38;59
20121001;"32";"07";30000;1;14;2127;"ROEN";"Zürich, Röntgenstrasse";"TROLG";"VBZ Hess Trolleybus";"0112";195;195;0;6;6;59
20121001;"32";"07";30000;1;15;1644;"MILA";"Zürich, Militär-/Langstrasse";"TROLG";"VBZ Hess Trolleybus";"0112";195;195;0;5;9;55
20121001;"32";"07";30000;1;16;1158;"HELV";"Zürich, Helvetiaplatz";"TROLG";"VBZ Hess Trolleybus";"0112";195;195;0;2;17;40
20121001;"32";"07";30000;1;17;1386;"KERN";"Zürich, Kernstrasse";"TROLG";"VBZ Hess Trolleybus";"0112";195;195;0;3;13;30
20121001;"32";"07";30000;1;18;1357;"KALK";"Zürich, Kalkbreite";"TROLG";"VBZ Hess Trolleybus";"0112";195;195;0;2;11;21
20121001;"32";"07";30000;1;19;3018;"ZWIN";"Zürich, Zwinglihaus";"TROLG";"VBZ Hess Trolleybus";"0112";195;195;0;0;3;18
20121001;"32";"07";30000;1;20;1012;"GOLP";"Zürich, Goldbrunnenplatz";"TROLG";"VBZ Hess Trolleybus";"0112";195;195;0;3;5;16
20121001;"32";"07";30000;1;21;1272;"HOEF";"Zürich, Höfliweg";"TROLG";"VBZ Hess Trolleybus";"0112";195;195;0;2;5;13
20121001;"32";"07";30000;1;22;902;"FRIB";"Zürich, Friesenberg";"TROLG";"VBZ Hess Trolleybus";"0112";195;195;0;1;3;11
20121001;"32";"07";30000;1;23;904;"FRIE";"Zürich, Friesenbergstrasse";"TROLG";"VBZ Hess Trolleybus";"0112";195;195;0;1;2;10
20121001;"32";"07";30000;1;24;1307;"IHAG";"Zürich, Im Hagacker";"TROLG";"VBZ Hess Trolleybus";"0112";195;195;0;0;1;9
20121001;"32";"07";30000;1;25;1143;"HEGA";"Zürich, Hegianwandweg";"TROLG";"VBZ Hess Trolleybus";"0112";195;195;0;0;2;7
20121001;"32";"07";30000;1;26;2596;"STRV";"Zürich, Strassenverkehrsamt";"TROLG";"VBZ Hess Trolleybus";"0112";195;195;0;0;7;0
20121001;"32";"07";32310;2;1;2596;"STRV";"Zürich, Strassenverkehrsamt";"TROLG";"VBZ Hess Trolleybus";"0112";91;91;0;2;0;2
20121001;"32";"07";32310;2;2;1143;"HEGA";"Zürich, Hegianwandweg";"TROLG";"VBZ Hess Trolleybus";"0112";91;91;0;4;0;6
20121001;"32";"07";32310;2;3;1307;"IHAG";"Zürich, Im Hagacker";"TROLG";"VBZ Hess Trolleybus";"0112";91;91;0;1;0;7
20121001;"32";"07";32310;2;4;904;"FRIE";"Zürich, Friesenbergstrasse";"TROLG";"VBZ Hess Trolleybus";"0112";91;91;0;4;0;11
20121001;"32";"07";32310;2;5;902;"FRIB";"Zürich, Friesenberg";"TROLG";"VBZ Hess Trolleybus";"0112";91;91;0;2;0;13
20121001;"32";"07";32310;2;6;1272;"HOEF";"Zürich, Höfliweg";"TROLG";"VBZ Hess Trolleybus";"0112";91;91;0;1;0;14
20121001;"32";"07";32310;2;7;1012;"GOLP";"Zürich, Goldbrunnenplatz";"TROLG";"VBZ Hess Trolleybus";"0112";91;91;0;3;11;6
20121001;"32";"07";32310;2;8;3018;"ZWIN";"Zürich, Zwinglihaus";"TROLG";"VBZ Hess Trolleybus";"0112";91;91;0;2;1;7
20121001;"32";"07";32310;2;9;1357;"KALK";"Zürich, Kalkbreite";"TROLG";"VBZ Hess Trolleybus";"0112";91;91;0;0;0;7
20121001;"32";"07";32310;2;10;1386;"KERN";"Zürich, Kernstrasse";"TROLG";"VBZ Hess Trolleybus";"0112";91;91;0;0;1;6
20121001;"32";"07";32310;2;11;1158;"HELV";"Zürich, Helvetiaplatz";"TROLG";"VBZ Hess Trolleybus";"0112";91;91;0;22;0;28
20121001;"32";"07";32310;2;12;1644;"MILA";"Zürich, Militär-/Langstrasse";"TROLG";"VBZ Hess Trolleybus";"0112";91;91;0;19;1;46
20121001;"32";"07";32310;2;13;2127;"ROEN";"Zürich, Röntgenstrasse";"TROLG";"VBZ Hess Trolleybus";"0112";91;91;0;4;5;45
20121001;"32";"07";32310;2;14;1557;"LIMM";"Zürich, Limmatplatz";"TROLG";"VBZ Hess Trolleybus";"0112";91;91;0;17;17;45
20121001;"32";"07";32310;2;15;1745;"NORS";"Zürich, Nordstrasse";"TROLG";"VBZ Hess Trolleybus";"0112";91;91;0;5;5;45
20121001;"32";"07";32310;2;16;2108;"ROTB";"Zürich, Rotbuchstrasse";"TROLG";"VBZ Hess Trolleybus";"0112";91;91;0;1;5;41
20121001;"32";"07";32310;2;17;1595;"LAEG";"Zürich, Lägernstrasse";"TROLG";"VBZ Hess Trolleybus";"0112";91;91;0;0;1;40
20121001;"32";"07";32310;2;18;564;"BUCH";"Zürich, Bucheggplatz";"TROLG";"VBZ Hess Trolleybus";"0112";91;91;0;1;24;17
20121001;"32";"07";32310;2;19;2017;"RADI";"Zürich, Radiostudio";"TROLG";"VBZ Hess Trolleybus";"0112";91;91;0;0;2;15
20121001;"32";"07";32310;2;20;498;"BIRD";"Zürich, Birchdörfli";"TROLG";"VBZ Hess Trolleybus";"0112";91;91;0;0;0;15
20121001;"32";"07";32310;2;21;1705;"NEUA";"Zürich, Neuaffoltern";"TROLG";"VBZ Hess Trolleybus";"0112";91;91;0;0;3;12
20121001;"32";"07";32310;2;22;1000;"GLAU";"Zürich, Glaubtenstrasse";"TROLG";"VBZ Hess Trolleybus";"0112";91;91;0;2;1;13
20121001;"32";"07";32310;2;23;767;"EINF";"Zürich, Einfangstrasse";"TROLG";"VBZ Hess Trolleybus";"0112";91;91;0;0;0;13
20121001;"32";"07";32310;2;24;2968;"ZEHN";"Zürich, Zehntenhausplatz";"TROLG";"VBZ Hess Trolleybus";"0112";91;91;0;1;7;7
20121001;"32";"07";32310;2;25;1259;"HUNG";"Zürich, Hungerbergstrasse";"TROLG";"VBZ Hess Trolleybus";"0112";91;91;0;0;2;5
20121001;"32";"07";32310;2;26;1239;"HOLZ";"Zürich, Holzerhurd";"TROLG";"VBZ Hess Trolleybus";"0112";91;91;0;0;5;0
20121001;"32";"07";34860;1;1;1239;"HOLZ";"Zürich, Holzerhurd";"TROLG";"VBZ Hess Trolleybus";"0112";145;145;0;14;0;14
20121001;"32";"07";34860;1;2;1259;"HUNG";"Zürich, Hungerbergstrasse";"TROLG";"VBZ Hess Trolleybus";"0112";145;145;0;8;0;22
20121001;"32";"07";34860;1;3;2968;"ZEHN";"Zürich, Zehntenhausplatz";"TROLG";"VBZ Hess Trolleybus";"0112";145;145;0;6;4;24
20121001;"32";"07";34860;1;4;767;"EINF";"Zürich, Einfangstrasse";"TROLG";"VBZ Hess Trolleybus";"0112";145;145;0;0;0;24
20121001;"32";"07";34860;1;5;1000;"GLAU";"Zürich, Glaubtenstrasse";"TROLG";"VBZ Hess Trolleybus";"0112";145;145;0;6;2;28
20121001;"32";"07";34860;1;6;1705;"NEUA";"Zürich, Neuaffoltern";"TROLG";"VBZ Hess Trolleybus";"0112";145;145;0;5;2;31
20121001;"32";"07";34860;1;7;498;"BIRD";"Zürich, Birchdörfli";"TROLG";"VBZ Hess Trolleybus";"0112";145;145;0;6;0;37
20121001;"32";"07";34860;1;8;2017;"RADI";"Zürich, Radiostudio";"TROLG";"VBZ Hess Trolleybus";"0112";145;145;0;2;3;36
20121001;"32";"07";34860;1;9;564;"BUCH";"Zürich, Bucheggplatz";"TROLG";"VBZ Hess Trolleybus";"0112";145;145;0;13;26;23
20121001;"32";"07";34860;1;10;1595;"LAEG";"Zürich, Lägernstrasse";"TROLG";"VBZ Hess Trolleybus";"0112";145;145;0;1;0;24
20121001;"32";"07";34860;1;11;2108;"ROTB";"Zürich, Rotbuchstrasse";"TROLG";"VBZ Hess Trolleybus";"0112";145;145;0;6;1;29
20121001;"32";"07";34860;1;12;1745;"NORS";"Zürich, Nordstrasse";"TROLG";"VBZ Hess Trolleybus";"0112";145;145;0;6;4;31
20121001;"32";"07";34860;1;13;1557;"LIMM";"Zürich, Limmatplatz";"TROLG";"VBZ Hess Trolleybus";"0112";145;145;0;30;16;45
20121001;"32";"07";34860;1;14;2127;"ROEN";"Zürich, Röntgenstrasse";"TROLG";"VBZ Hess Trolleybus";"0112";145;145;0;4;5;44
20121001;"32";"07";34860;1;15;1644;"MILA";"Zürich, Militär-/Langstrasse";"TROLG";"VBZ Hess Trolleybus";"0112";145;145;0;7;5;46
20121001;"32";"07";34860;1;16;1158;"HELV";"Zürich, Helvetiaplatz";"TROLG";"VBZ Hess Trolleybus";"0112";145;145;0;5;19;32
20121001;"32";"07";34860;1;17;1386;"KERN";"Zürich, Kernstrasse";"TROLG";"VBZ Hess Trolleybus";"0112";145;145;0;2;8;26
20121001;"32";"07";34860;1;18;1357;"KALK";"Zürich, Kalkbreite";"TROLG";"VBZ Hess Trolleybus";"0112";145;145;0;5;15;16
20121001;"32";"07";34860;1;19;3018;"ZWIN";"Zürich, Zwinglihaus";"TROLG";"VBZ Hess Trolleybus";"0112";145;145;0;2;2;16
20121001;"32";"07";34860;1;20;1012;"GOLP";"Zürich, Goldbrunnenplatz";"TROLG";"VBZ Hess Trolleybus";"0112";145;145;0;8;4;20
20121001;"32";"07";34860;1;21;1272;"HOEF";"Zürich, Höfliweg";"TROLG";"VBZ Hess Trolleybus";"0112";145;145;0;1;3;18
20121001;"32";"07";34860;1;22;902;"FRIB";"Zürich, Friesenberg";"TROLG";"VBZ Hess Trolleybus";"0112";145;145;0;4;2;20
20121001;"32";"07";34860;1;23;904;"FRIE";"Zürich, Friesenbergstrasse";"TROLG";"VBZ Hess Trolleybus";"0112";145;145;0;2;13;9
20121001;"32";"07";34860;1;24;1307;"IHAG";"Zürich, Im Hagacker";"TROLG";"VBZ Hess Trolleybus";"0112";145;145;0;0;2;7
20121001;"32";"07";34860;1;25;1143;"HEGA";"Zürich, Hegianwandweg";"TROLG";"VBZ Hess Trolleybus";"0112";145;145;0;2;4;5
20121001;"32";"07";34860;1;26;2596;"STRV";"Zürich, Strassenverkehrsamt";"TROLG";"VBZ Hess Trolleybus";"0112";145;145;0;0;5;0
20121001;"32";"07";37260;2;1;2596;"STRV";"Zürich, Strassenverkehrsamt";"TROLG";"VBZ Hess Trolleybus";"0112";117;117;0;5;0;5
20121001;"32";"07";37260;2;2;1143;"HEGA";"Zürich, Hegianwandweg";"TROLG";"VBZ Hess Trolleybus";"0112";117;117;0;3;0;8
20121001;"32";"07";37260;2;3;1307;"IHAG";"Zürich, Im Hagacker";"TROLG";"VBZ Hess Trolleybus";"0112";117;117;0;3;0;11
20121001;"32";"07";37260;2;4;904;"FRIE";"Zürich, Friesenbergstrasse";"TROLG";"VBZ Hess Trolleybus";"0112";117;117;0;3;0;14
20121001;"32";"07";37260;2;5;902;"FRIB";"Zürich, Friesenberg";"TROLG";"VBZ Hess Trolleybus";"0112";117;117;0;1;1;14
20121001;"32";"07";37260;2;6;1272;"HOEF";"Zürich, Höfliweg";"TROLG";"VBZ Hess Trolleybus";"0112";117;117;0;4;1;17
20121001;"32";"07";37260;2;7;1012;"GOLP";"Zürich, Goldbrunnenplatz";"TROLG";"VBZ Hess Trolleybus";"0112";117;117;0;3;9;11
20121001;"32";"07";37260;2;8;3018;"ZWIN";"Zürich, Zwinglihaus";"TROLG";"VBZ Hess Trolleybus";"0112";117;117;0;6;1;16
20121001;"32";"07";37260;2;9;1357;"KALK";"Zürich, Kalkbreite";"TROLG";"VBZ Hess Trolleybus";"0112";117;117;0;8;10;14
20121001;"32";"07";37260;2;10;1386;"KERN";"Zürich, Kernstrasse";"TROLG";"VBZ Hess Trolleybus";"0112";117;117;0;4;0;18
20121001;"32";"07";37260;2;11;1158;"HELV";"Zürich, Helvetiaplatz";"TROLG";"VBZ Hess Trolleybus";"0112";117;117;0;10;2;26
20121001;"32";"07";37260;2;12;1644;"MILA";"Zürich, Militär-/Langstrasse";"TROLG";"VBZ Hess Trolleybus";"0112";117;117;0;9;4;31
20121001;"32";"07";37260;2;13;2127;"ROEN";"Zürich, Röntgenstrasse";"TROLG";"VBZ Hess Trolleybus";"0112";117;117;0;2;7;26
20121001;"32";"07";37260;2;14;1557;"LIMM";"Zürich, Limmatplatz";"TROLG";"VBZ Hess Trolleybus";"0112";117;117;0;21;8;39
20121001;"32";"07";37260;2;15;1745;"NORS";"Zürich, Nordstrasse";"TROLG";"VBZ Hess Trolleybus";"0112";117;117;0;1;3;37
20121001;"32";"07";37260;2;16;2108;"ROTB";"Zürich, Rotbuchstrasse";"TROLG";"VBZ Hess Trolleybus";"0112";117;117;0;2;12;27
20121001;"32";"07";37260;2;17;1595;"LAEG";"Zürich, Lägernstrasse";"TROLG";"VBZ Hess Trolleybus";"0112";117;117;0;0;2;25
20121001;"32";"07";37260;2;18;564;"BUCH";"Zürich, Bucheggplatz";"TROLG";"VBZ Hess Trolleybus";"0112";117;117;0;18;18;25
