agencyid,servicedate,routeid,runid,tripstart,direction,stopsequencenr,stopid,stopnameshort,stopname,vehicletypeshort,vehicletype,vehiclenumber,passengerboardingtrip,passengeralightingtrip,passengerdifferencetrip,passengerboardingstop,passengeralightingstop,passengerloadstop,year,month,day
VBZ,20121007,12,11,25242,1,1,6232,FRAF07,"Zürich Flughafen, Fracht",COBRA,VBZ Tram Cobra,3066,8,8,0,0,0,0,2012,10,7
VBZ,20121007,12,11,25242,1,2,3027,FLUG07,"Zürich Flughafen, Bahnhof",COBRA,VBZ Tram Cobra,3066,8,8,0,6,0,6,2012,10,7
VBZ,20121007,12,11,25242,1,3,6506,BABH07,"Kloten Balsberg, Bahnhof",COBRA,VBZ Tram Cobra,3066,8,8,0,1,0,7,2012,10,7
VBZ,20121007,12,11,25242,1,4,2758,UNTR07,"Glattbrugg, Unterriet",COBRA,VBZ Tram Cobra,3066,8,8,0,0,1,6,2012,10,7
VBZ,20121007,12,11,25242,1,5,6507,RBAU07,"Rümlang, Bäuler",COBRA,VBZ Tram Cobra,3066,8,8,0,0,0,6,2012,10,7
VBZ,20121007,12,11,25242,1,6,994,BGLA07,"Glattbrugg, Bahnhof",COBRA,VBZ Tram Cobra,3066,8,8,0,0,1,5,2012,10,7
VBZ,20121007,12,11,25242,1,7,6508,GLIN07,"Glattbrugg, Lindberghplatz",COBRA,VBZ Tram Cobra,3066,8,8,0,0,0,5,2012,10,7
VBZ,20121007,12,11,25242,1,8,6461,GGLA07,Glattpark,COBRA,VBZ Tram Cobra,3066,8,8,0,0,1,4,2012,10,7
VBZ,20121007,12,11,25242,1,9,6460,ZFER,"Zürich, Fernsehstudio",COBRA,VBZ Tram Cobra,3066,8,8,0,0,0,4,2012,10,7
VBZ,20121007,12,11,25242,1,10,132,ZAUZ,"Zürich, Auzelg",COBRA,VBZ Tram Cobra,3066,8,8,0,0,0,4,2012,10,7
VBZ,20121007,12,11,25242,1,11,1176,HRTI07,"Wallisellen, Herti",COBRA,VBZ Tram Cobra,3066,8,8,0,0,0,4,2012,10,7
VBZ,20121007,12,11,25242,1,12,439,BELA07,"Wallisellen, Belair",COBRA,VBZ Tram Cobra,3066,8,8,0,0,0,4,2012,10,7
VBZ,20121007,12,11,25242,1,13,2820,BWAL07,"Wallisellen, Bahnhof",COBRA,VBZ Tram Cobra,3066,8,8,0,0,2,2,2012,10,7
VBZ,20121007,12,11,25242,1,14,6735,WGLA07,"Wallisellen, Glatt",COBRA,VBZ Tram Cobra,3066,8,8,0,0,0,2,2012,10,7
VBZ,20121007,12,11,25242,1,15,6659,WNEU07,"Wallisellen, Neugut",COBRA,VBZ Tram Cobra,3066,8,8,0,0,0,2,2012,10,7
VBZ,20121007,12,11,25242,1,16,6660,DGIE07,"Dübendorf, Giessen",COBRA,VBZ Tram Cobra,3066,8,8,0,0,0,2,2012,10,7
VBZ,20121007,12,11,25242,1,17,3785,RINW,"Dübendorf, Ringwiesen",COBRA,VBZ Tram Cobra,3066,8,8,0,1,0,3,2012,10,7
VBZ,20121007,12,11,25242,1,18,2575,BSTE,"Zürich, Bahnhof Stettbach",COBRA,VBZ Tram Cobra,3066,8,8,0,0,3,0,2012,10,7
VBZ,20121007,12,11,27210,2,1,2575,BSTE,"Zürich, Bahnhof Stettbach",COBRA,VBZ Tram Cobra,3066,11,11,0,4,0,4,2012,10,7
VBZ,20121007,12,11,27210,2,2,3785,RINW,"Dübendorf, Ringwiesen",COBRA,VBZ Tram Cobra,3066,11,11,0,1,1,4,2012,10,7
VBZ,20121007,12,11,27210,2,3,6660,DGIE07,"Dübendorf, Giessen",COBRA,VBZ Tram Cobra,3066,11,11,0,0,0,4,2012,10,7
VBZ,20121007,12,11,27210,2,4,6659,WNEU07,"Wallisellen, Neugut",COBRA,VBZ Tram Cobra,3066,11,11,0,0,0,4,2012,10,7
VBZ,20121007,12,11,27210,2,5,6735,WGLA07,"Wallisellen, Glatt",COBRA,VBZ Tram Cobra,3066,11,11,0,0,0,4,2012,10,7
VBZ,20121007,12,11,27210,2,6,2820,BWAL07,"Wallisellen, Bahnhof",COBRA,VBZ Tram Cobra,3066,11,11,0,5,0,9,2012,10,7
VBZ,20121007,12,11,27210,2,7,439,BELA07,"Wallisellen, Belair",COBRA,VBZ Tram Cobra,3066,11,11,0,0,0,9,2012,10,7
VBZ,20121007,12,11,27210,2,8,1176,HRTI07,"Wallisellen, Herti",COBRA,VBZ Tram Cobra,3066,11,11,0,0,0,9,2012,10,7
VBZ,20121007,12,11,27210,2,9,132,ZAUZ,"Zürich, Auzelg",COBRA,VBZ Tram Cobra,3066,11,11,0,1,0,10,2012,10,7
VBZ,20121007,12,11,27210,2,10,6460,ZFER,"Zürich, Fernsehstudio",COBRA,VBZ Tram Cobra,3066,11,11,0,0,0,10,2012,10,7
VBZ,20121007,12,11,27210,2,11,6461,GGLA07,Glattpark,COBRA,VBZ Tram Cobra,3066,11,11,0,0,0,10,2012,10,7
VBZ,20121007,12,11,27210,2,12,6508,GLIN07,"Glattbrugg, Lindberghplatz",COBRA,VBZ Tram Cobra,3066,11,11,0,0,2,8,2012,10,7
VBZ,20121007,12,11,27210,2,13,994,BGLA07,"Glattbrugg, Bahnhof",COBRA,VBZ Tram Cobra,3066,11,11,0,0,0,8,2012,10,7
VBZ,20121007,12,11,27210,2,14,6507,RBAU07,"Rümlang, Bäuler",COBRA,VBZ Tram Cobra,3066,11,11,0,0,0,8,2012,10,7
VBZ,20121007,12,11,27210,2,15,2758,UNTR07,"Glattbrugg, Unterriet",COBRA,VBZ Tram Cobra,3066,11,11,0,0,0,8,2012,10,7
VBZ,20121007,12,11,27210,2,16,6506,BABH07,"Kloten Balsberg, Bahnhof",COBRA,VBZ Tram Cobra,3066,11,11,0,0,0,8,2012,10,7
VBZ,20121007,12,11,27210,2,17,3027,FLUG07,"Zürich Flughafen, Bahnhof",COBRA,VBZ Tram Cobra,3066,11,11,0,0,6,2,2012,10,7
VBZ,20121007,12,11,27210,2,18,6232,FRAF07,"Zürich Flughafen, Fracht",COBRA,VBZ Tram Cobra,3066,11,11,0,0,2,0,2012,10,7
VBZ,20121007,12,11,35142,1,1,6232,FRAF07,"Zürich Flughafen, Fracht",COBRA,VBZ Tram Cobra,3066,22,22,0,0,0,0,2012,10,7
VBZ,20121007,12,11,35142,1,2,3027,FLUG07,"Zürich Flughafen, Bahnhof",COBRA,VBZ Tram Cobra,3066,22,22,0,10,0,10,2012,10,7
VBZ,20121007,12,11,35142,1,3,6506,BABH07,"Kloten Balsberg, Bahnhof",COBRA,VBZ Tram Cobra,3066,22,22,0,0,0,10,2012,10,7
VBZ,20121007,12,11,35142,1,4,2758,UNTR07,"Glattbrugg, Unterriet",COBRA,VBZ Tram Cobra,3066,22,22,0,0,1,9,2012,10,7
VBZ,20121007,12,11,35142,1,5,6507,RBAU07,"Rümlang, Bäuler",COBRA,VBZ Tram Cobra,3066,22,22,0,0,0,9,2012,10,7
VBZ,20121007,12,11,35142,1,6,994,BGLA07,"Glattbrugg, Bahnhof",COBRA,VBZ Tram Cobra,3066,22,22,0,1,1,9,2012,10,7
VBZ,20121007,12,11,35142,1,7,6508,GLIN07,"Glattbrugg, Lindberghplatz",COBRA,VBZ Tram Cobra,3066,22,22,0,2,2,9,2012,10,7
VBZ,20121007,12,11,35142,1,8,6461,GGLA07,Glattpark,COBRA,VBZ Tram Cobra,3066,22,22,0,0,0,9,2012,10,7
VBZ,20121007,12,11,35142,1,9,6460,ZFER,"Zürich, Fernsehstudio",COBRA,VBZ Tram Cobra,3066,22,22,0,0,1,8,2012,10,7
VBZ,20121007,12,11,35142,1,10,132,ZAUZ,"Zürich, Auzelg",COBRA,VBZ Tram Cobra,3066,22,22,0,0,2,6,2012,10,7
VBZ,20121007,12,11,35142,1,11,1176,HRTI07,"Wallisellen, Herti",COBRA,VBZ Tram Cobra,3066,22,22,0,1,1,6,2012,10,7
VBZ,20121007,12,11,35142,1,12,439,BELA07,"Wallisellen, Belair",COBRA,VBZ Tram Cobra,3066,22,22,0,2,0,8,2012,10,7
VBZ,20121007,12,11,35142,1,13,2820,BWAL07,"Wallisellen, Bahnhof",COBRA,VBZ Tram Cobra,3066,22,22,0,4,4,8,2012,10,7
VBZ,20121007,12,11,35142,1,14,6735,WGLA07,"Wallisellen, Glatt",COBRA,VBZ Tram Cobra,3066,22,22,0,0,1,7,2012,10,7
VBZ,20121007,12,11,35142,1,15,6659,WNEU07,"Wallisellen, Neugut",COBRA,VBZ Tram Cobra,3066,22,22,0,1,3,5,2012,10,7
VBZ,20121007,12,11,35142,1,16,6660,DGIE07,"Dübendorf, Giessen",COBRA,VBZ Tram Cobra,3066,22,22,0,1,1,5,2012,10,7
VBZ,20121007,12,11,35142,1,17,3785,RINW,"Dübendorf, Ringwiesen",COBRA,VBZ Tram Cobra,3066,22,22,0,0,2,3,2012,10,7
VBZ,20121007,12,11,35142,1,18,2575,BSTE,"Zürich, Bahnhof Stettbach",COBRA,VBZ Tram Cobra,3066,22,22,0,0,3,0,2012,10,7
VBZ,20121007,12,11,37110,2,1,2575,BSTE,"Zürich, Bahnhof Stettbach",COBRA,VBZ Tram Cobra,3066,19,19,0,7,0,7,2012,10,7
VBZ,20121007,12,11,37110,2,2,3785,RINW,"Dübendorf, Ringwiesen",COBRA,VBZ Tram Cobra,3066,19,19,0,0,5,2,2012,10,7
VBZ,20121007,12,11,37110,2,3,6660,DGIE07,"Dübendorf, Giessen",COBRA,VBZ Tram Cobra,3066,19,19,0,0,1,1,2012,10,7
VBZ,20121007,12,11,37110,2,4,6659,WNEU07,"Wallisellen, Neugut",COBRA,VBZ Tram Cobra,3066,19,19,0,1,0,2,2012,10,7
VBZ,20121007,12,11,37110,2,5,6735,WGLA07,"Wallisellen, Glatt",COBRA,VBZ Tram Cobra,3066,19,19,0,2,0,4,2012,10,7
VBZ,20121007,12,11,37110,2,6,2820,BWAL07,"Wallisellen, Bahnhof",COBRA,VBZ Tram Cobra,3066,19,19,0,4,2,6,2012,10,7
VBZ,20121007,12,11,37110,2,7,439,BELA07,"Wallisellen, Belair",COBRA,VBZ Tram Cobra,3066,19,19,0,1,0,7,2012,10,7
VBZ,20121007,12,11,37110,2,8,1176,HRTI07,"Wallisellen, Herti",COBRA,VBZ Tram Cobra,3066,19,19,0,0,0,7,2012,10,7
VBZ,20121007,12,11,37110,2,9,132,ZAUZ,"Zürich, Auzelg",COBRA,VBZ Tram Cobra,3066,19,19,0,0,0,7,2012,10,7
VBZ,20121007,12,11,37110,2,10,6460,ZFER,"Zürich, Fernsehstudio",COBRA,VBZ Tram Cobra,3066,19,19,0,1,0,8,2012,10,7
VBZ,20121007,12,11,37110,2,11,6461,GGLA07,Glattpark,COBRA,VBZ Tram Cobra,3066,19,19,0,1,0,9,2012,10,7
VBZ,20121007,12,11,37110,2,12,6508,GLIN07,"Glattbrugg, Lindberghplatz",COBRA,VBZ Tram Cobra,3066,19,19,0,0,0,9,2012,10,7
VBZ,20121007,12,11,37110,2,13,994,BGLA07,"Glattbrugg, Bahnhof",COBRA,VBZ Tram Cobra,3066,19,19,0,2,0,11,2012,10,7
VBZ,20121007,12,11,37110,2,14,6507,RBAU07,"Rümlang, Bäuler",COBRA,VBZ Tram Cobra,3066,19,19,0,0,0,11,2012,10,7
VBZ,20121007,12,11,37110,2,15,2758,UNTR07,"Glattbrugg, Unterriet",COBRA,VBZ Tram Cobra,3066,19,19,0,0,0,11,2012,10,7
VBZ,20121007,12,11,37110,2,16,6506,BABH07,"Kloten Balsberg, Bahnhof",COBRA,VBZ Tram Cobra,3066,19,19,0,0,0,11,2012,10,7
VBZ,20121007,12,11,37110,2,17,3027,FLUG07,"Zürich Flughafen, Bahnhof",COBRA,VBZ Tram Cobra,3066,19,19,0,0,10,1,2012,10,7
VBZ,20121007,12,11,37110,2,18,6232,FRAF07,"Zürich Flughafen, Fracht",COBRA,VBZ Tram Cobra,3066,19,19,0,0,1,0,2012,10,7
VBZ,20121007,12,11,45042,1,1,6232,FRAF07,"Zürich Flughafen, Fracht",COBRA,VBZ Tram Cobra,3066,40,40,0,0,0,0,2012,10,7
VBZ,20121007,12,11,45042,1,2,3027,FLUG07,"Zürich Flughafen, Bahnhof",COBRA,VBZ Tram Cobra,3066,40,40,0,23,0,23,2012,10,7
VBZ,20121007,12,11,45042,1,3,6506,BABH07,"Kloten Balsberg, Bahnhof",COBRA,VBZ Tram Cobra,3066,40,40,0,1,0,24,2012,10,7
VBZ,20121007,12,11,45042,1,4,2758,UNTR07,"Glattbrugg, Unterriet",COBRA,VBZ Tram Cobra,3066,40,40,0,2,1,25,2012,10,7
VBZ,20121007,12,11,45042,1,5,6507,RBAU07,"Rümlang, Bäuler",COBRA,VBZ Tram Cobra,3066,40,40,0,0,0,25,2012,10,7
VBZ,20121007,12,11,45042,1,6,994,BGLA07,"Glattbrugg, Bahnhof",COBRA,VBZ Tram Cobra,3066,40,40,0,0,7,18,2012,10,7
VBZ,20121007,12,11,45042,1,7,6508,GLIN07,"Glattbrugg, Lindberghplatz",COBRA,VBZ Tram Cobra,3066,40,40,0,3,2,19,2012,10,7
VBZ,20121007,12,11,45042,1,8,6461,GGLA07,Glattpark,COBRA,VBZ Tram Cobra,3066,40,40,0,0,3,16,2012,10,7
VBZ,20121007,12,11,45042,1,9,6460,ZFER,"Zürich, Fernsehstudio",COBRA,VBZ Tram Cobra,3066,40,40,0,1,1,16,2012,10,7
VBZ,20121007,12,11,45042,1,10,132,ZAUZ,"Zürich, Auzelg",COBRA,VBZ Tram Cobra,3066,40,40,0,0,0,16,2012,10,7
VBZ,20121007,12,11,45042,1,11,1176,HRTI07,"Wallisellen, Herti",COBRA,VBZ Tram Cobra,3066,40,40,0,2,0,18,2012,10,7
VBZ,20121007,12,11,45042,1,12,439,BELA07,"Wallisellen, Belair",COBRA,VBZ Tram Cobra,3066,40,40,0,0,1,17,2012,10,7
VBZ,20121007,12,11,45042,1,13,2820,BWAL07,"Wallisellen, Bahnhof",COBRA,VBZ Tram Cobra,3066,40,40,0,2,2,17,2012,10,7
VBZ,20121007,12,11,45042,1,14,6735,WGLA07,"Wallisellen, Glatt",COBRA,VBZ Tram Cobra,3066,40,40,0,1,3,15,2012,10,7
VBZ,20121007,12,11,45042,1,15,6659,WNEU07,"Wallisellen, Neugut",COBRA,VBZ Tram Cobra,3066,40,40,0,1,1,15,2012,10,7
VBZ,20121007,12,11,45042,1,16,6660,DGIE07,"Dübendorf, Giessen",COBRA,VBZ Tram Cobra,3066,40,40,0,2,2,15,2012,10,7
VBZ,20121007,12,11,45042,1,17,3785,RINW,"Dübendorf, Ringwiesen",COBRA,VBZ Tram Cobra,3066,40,40,0,2,0,17,2012,10,7
VBZ,20121007,12,11,45042,1,18,2575,BSTE,"Zürich, Bahnhof Stettbach",COBRA,VBZ Tram Cobra,3066,40,40,0,0,17,0,2012,10,7
VBZ,20121007,12,11,47010,2,1,2575,BSTE,"Zürich, Bahnhof Stettbach",COBRA,VBZ Tram Cobra,3066,33,33,0,8,0,8,2012,10,7
VBZ,20121007,12,11,47010,2,2,3785,RINW,"Dübendorf, Ringwiesen",COBRA,VBZ Tram Cobra,3066,33,33,0,5,0,13,2012,10,7
VBZ,20121007,12,11,47010,2,3,6660,DGIE07,"Dübendorf, Giessen",COBRA,VBZ Tram Cobra,3066,33,33,0,0,1,12,2012,10,7
VBZ,20121007,12,11,47010,2,4,6659,WNEU07,"Wallisellen, Neugut",COBRA,VBZ Tram Cobra,3066,33,33,0,1,1,12,2012,10,7
VBZ,20121007,12,11,47010,2,5,6735,WGLA07,"Wallisellen, Glatt",COBRA,VBZ Tram Cobra,3066,33,33,0,6,1,17,2012,10,7
VBZ,20121007,12,11,47010,2,6,2820,BWAL07,"Wallisellen, Bahnhof",COBRA,VBZ Tram Cobra,3066,33,33,0,11,5,23,2012,10,7
VBZ,20121007,12,11,47010,2,7,439,BELA07,"Wallisellen, Belair",COBRA,VBZ Tram Cobra,3066,33,33,0,0,1,22,2012,10,7
VBZ,20121007,12,11,47010,2,8,1176,HRTI07,"Wallisellen, Herti",COBRA,VBZ Tram Cobra,3066,33,33,0,0,0,22,2012,10,7
VBZ,20121007,12,11,47010,2,9,132,ZAUZ,"Zürich, Auzelg",COBRA,VBZ Tram Cobra,3066,33,33,0,1,0,23,2012,10,7
VBZ,20121007,12,11,47010,2,10,6460,ZFER,"Zürich, Fernsehstudio",COBRA,VBZ Tram Cobra,3066,33,33,0,0,1,22,2012,10,7
VBZ,20121007,12,11,47010,2,11,6461,GGLA07,Glattpark,COBRA,VBZ Tram Cobra,3066,33,33,0,0,0,22,2012,10,7
VBZ,20121007,12,11,47010,2,12,6508,GLIN07,"Glattbrugg, Lindberghplatz",COBRA,VBZ Tram Cobra,3066,33,33,0,1,0,23,2012,10,7
VBZ,20121007,12,11,47010,2,13,994,BGLA07,"Glattbrugg, Bahnhof",COBRA,VBZ Tram Cobra,3066,33,33,0,0,0,23,2012,10,7
VBZ,20121007,12,11,47010,2,14,6507,RBAU07,"Rümlang, Bäuler",COBRA,VBZ Tram Cobra,3066,33,33,0,0,0,23,2012,10,7
VBZ,20121007,12,11,47010,2,15,2758,UNTR07,"Glattbrugg, Unterriet",COBRA,VBZ Tram Cobra,3066,33,33,0,0,1,22,2012,10,7
VBZ,20121007,12,11,47010,2,16,6506,BABH07,"Kloten Balsberg, Bahnhof",COBRA,VBZ Tram Cobra,3066,33,33,0,0,0,22,2012,10,7
VBZ,20121007,12,11,47010,2,17,3027,FLUG07,"Zürich Flughafen, Bahnhof",COBRA,VBZ Tram Cobra,3066,33,33,0,0,22,0,2012,10,7
VBZ,20121007,12,11,47010,2,18,6232,FRAF07,"Zürich Flughafen, Fracht",COBRA,VBZ Tram Cobra,3066,33,33,0,0,0,0,2012,10,7
VBZ,20121007,12,11,54942,1,1,6232,FRAF07,"Zürich Flughafen, Fracht",COBRA,VBZ Tram Cobra,3066,61,61,0,0,0,0,2012,10,7
VBZ,20121007,12,11,54942,1,2,3027,FLUG07,"Zürich Flughafen, Bahnhof",COBRA,VBZ Tram Cobra,3066,61,61,0,29,0,29,2012,10,7
VBZ,20121007,12,11,54942,1,3,6506,BABH07,"Kloten Balsberg, Bahnhof",COBRA,VBZ Tram Cobra,3066,61,61,0,0,8,21,2012,10,7
VBZ,20121007,12,11,54942,1,4,2758,UNTR07,"Glattbrugg, Unterriet",COBRA,VBZ Tram Cobra,3066,61,61,0,0,0,21,2012,10,7
VBZ,20121007,12,11,54942,1,5,6507,RBAU07,"Rümlang, Bäuler",COBRA,VBZ Tram Cobra,3066,61,61,0,1,0,22,2012,10,7
VBZ,20121007,12,11,54942,1,6,994,BGLA07,"Glattbrugg, Bahnhof",COBRA,VBZ Tram Cobra,3066,61,61,0,4,5,21,2012,10,7
VBZ,20121007,12,11,54942,1,7,6508,GLIN07,"Glattbrugg, Lindberghplatz",COBRA,VBZ Tram Cobra,3066,61,61,0,3,3,21,2012,10,7
VBZ,20121007,12,11,54942,1,8,6461,GGLA07,Glattpark,COBRA,VBZ Tram Cobra,3066,61,61,0,1,7,15,2012,10,7
VBZ,20121007,12,11,54942,1,9,6460,ZFER,"Zürich, Fernsehstudio",COBRA,VBZ Tram Cobra,3066,61,61,0,2,0,17,2012,10,7
VBZ,20121007,12,11,54942,1,10,132,ZAUZ,"Zürich, Auzelg",COBRA,VBZ Tram Cobra,3066,61,61,0,3,3,17,2012,10,7
VBZ,20121007,12,11,54942,1,11,1176,HRTI07,"Wallisellen, Herti",COBRA,VBZ Tram Cobra,3066,61,61,0,4,3,18,2012,10,7
VBZ,20121007,12,11,54942,1,12,439,BELA07,"Wallisellen, Belair",COBRA,VBZ Tram Cobra,3066,61,61,0,1,1,18,2012,10,7
VBZ,20121007,12,11,54942,1,13,2820,BWAL07,"Wallisellen, Bahnhof",COBRA,VBZ Tram Cobra,3066,61,61,0,10,7,21,2012,10,7
VBZ,20121007,12,11,54942,1,14,6735,WGLA07,"Wallisellen, Glatt",COBRA,VBZ Tram Cobra,3066,61,61,0,0,3,18,2012,10,7
VBZ,20121007,12,11,54942,1,15,6659,WNEU07,"Wallisellen, Neugut",COBRA,VBZ Tram Cobra,3066,61,61,0,3,1,20,2012,10,7
VBZ,20121007,12,11,54942,1,16,6660,DGIE07,"Dübendorf, Giessen",COBRA,VBZ Tram Cobra,3066,61,61,0,0,0,20,2012,10,7
VBZ,20121007,12,11,54942,1,17,3785,RINW,"Dübendorf, Ringwiesen",COBRA,VBZ Tram Cobra,3066,61,61,0,0,5,15,2012,10,7
VBZ,20121007,12,11,54942,1,18,2575,BSTE,"Zürich, Bahnhof Stettbach",COBRA,VBZ Tram Cobra,3066,61,61,0,0,15,0,2012,10,7
VBZ,20121007,12,11,56910,2,1,2575,BSTE,"Zürich, Bahnhof Stettbach",COBRA,VBZ Tram Cobra,3066,41,41,0,24,0,24,2012,10,7
VBZ,20121007,12,11,56910,2,2,3785,RINW,"Dübendorf, Ringwiesen",COBRA,VBZ Tram Cobra,3066,41,41,0,2,2,24,2012,10,7
VBZ,20121007,12,11,56910,2,3,6660,DGIE07,"Dübendorf, Giessen",COBRA,VBZ Tram Cobra,3066,41,41,0,3,1,26,2012,10,7
VBZ,20121007,12,11,56910,2,4,6659,WNEU07,"Wallisellen, Neugut",COBRA,VBZ Tram Cobra,3066,41,41,0,3,2,27,2012,10,7
VBZ,20121007,12,11,56910,2,5,6735,WGLA07,"Wallisellen, Glatt",COBRA,VBZ Tram Cobra,3066,41,41,0,1,1,27,2012,10,7
VBZ,20121007,12,11,56910,2,6,2820,BWAL07,"Wallisellen, Bahnhof",COBRA,VBZ Tram Cobra,3066,41,41,0,3,6,24,2012,10,7
VBZ,20121007,12,11,56910,2,7,439,BELA07,"Wallisellen, Belair",COBRA,VBZ Tram Cobra,3066,41,41,0,1,0,25,2012,10,7
VBZ,20121007,12,11,56910,2,8,1176,HRTI07,"Wallisellen, Herti",COBRA,VBZ Tram Cobra,3066,41,41,0,1,0,26,2012,10,7
VBZ,20121007,12,11,56910,2,9,132,ZAUZ,"Zürich, Auzelg",COBRA,VBZ Tram Cobra,3066,41,41,0,0,0,26,2012,10,7
VBZ,20121007,12,11,56910,2,10,6460,ZFER,"Zürich, Fernsehstudio",COBRA,VBZ Tram Cobra,3066,41,41,0,2,1,27,2012,10,7
VBZ,20121007,12,11,56910,2,11,6461,GGLA07,Glattpark,COBRA,VBZ Tram Cobra,3066,41,41,0,0,0,27,2012,10,7
VBZ,20121007,12,11,56910,2,12,6508,GLIN07,"Glattbrugg, Lindberghplatz",COBRA,VBZ Tram Cobra,3066,41,41,0,0,0,27,2012,10,7
VBZ,20121007,12,11,56910,2,13,994,BGLA07,"Glattbrugg, Bahnhof",COBRA,VBZ Tram Cobra,3066,41,41,0,0,0,27,2012,10,7
VBZ,20121007,12,11,56910,2,14,6507,RBAU07,"Rümlang, Bäuler",COBRA,VBZ Tram Cobra,3066,41,41,0,0,0,27,2012,10,7
VBZ,20121007,12,11,56910,2,15,2758,UNTR07,"Glattbrugg, Unterriet",COBRA,VBZ Tram Cobra,3066,41,41,0,0,0,27,2012,10,7
VBZ,20121007,12,11,56910,2,16,6506,BABH07,"Kloten Balsberg, Bahnhof",COBRA,VBZ Tram Cobra,3066,41,41,0,0,0,27,2012,10,7
VBZ,20121007,12,11,56910,2,17,3027,FLUG07,"Zürich Flughafen, Bahnhof",COBRA,VBZ Tram Cobra,3066,41,41,0,1,25,3,2012,10,7
VBZ,20121007,12,11,56910,2,18,6232,FRAF07,"Zürich Flughafen, Fracht",COBRA,VBZ Tram Cobra,3066,41,41,0,0,3,0,2012,10,7
VBZ,20121007,12,11,64842,1,1,6232,FRAF07,"Zürich Flughafen, Fracht",COBRA,VBZ Tram Cobra,3066,51,51,0,0,0,0,2012,10,7
VBZ,20121007,12,11,64842,1,2,3027,FLUG07,"Zürich Flughafen, Bahnhof",COBRA,VBZ Tram Cobra,3066,51,51,0,25,0,25,2012,10,7
VBZ,20121007,12,11,64842,1,3,6506,BABH07,"Kloten Balsberg, Bahnhof",COBRA,VBZ Tram Cobra,3066,51,51,0,0,1,24,2012,10,7
VBZ,20121007,12,11,64842,1,4,2758,UNTR07,"Glattbrugg, Unterriet",COBRA,VBZ Tram Cobra,3066,51,51,0,0,2,22,2012,10,7
VBZ,20121007,12,11,64842,1,5,6507,RBAU07,"Rümlang, Bäuler",COBRA,VBZ Tram Cobra,3066,51,51,0,0,0,22,2012,10,7
VBZ,20121007,12,11,64842,1,6,994,BGLA07,"Glattbrugg, Bahnhof",COBRA,VBZ Tram Cobra,3066,51,51,0,3,4,21,2012,10,7
VBZ,20121007,12,11,64842,1,7,6508,GLIN07,"Glattbrugg, Lindberghplatz",COBRA,VBZ Tram Cobra,3066,51,51,0,3,4,20,2012,10,7
VBZ,20121007,12,11,64842,1,8,6461,GGLA07,Glattpark,COBRA,VBZ Tram Cobra,3066,51,51,0,0,4,16,2012,10,7
VBZ,20121007,12,11,64842,1,9,6460,ZFER,"Zürich, Fernsehstudio",COBRA,VBZ Tram Cobra,3066,51,51,0,2,0,18,2012,10,7
VBZ,20121007,12,11,64842,1,10,132,ZAUZ,"Zürich, Auzelg",COBRA,VBZ Tram Cobra,3066,51,51,0,0,0,18,2012,10,7
VBZ,20121007,12,11,64842,1,11,1176,HRTI07,"Wallisellen, Herti",COBRA,VBZ Tram Cobra,3066,51,51,0,3,1,20,2012,10,7
VBZ,20121007,12,11,64842,1,12,439,BELA07,"Wallisellen, Belair",COBRA,VBZ Tram Cobra,3066,51,51,0,1,1,20,2012,10,7
VBZ,20121007,12,11,64842,1,13,2820,BWAL07,"Wallisellen, Bahnhof",COBRA,VBZ Tram Cobra,3066,51,51,0,7,9,18,2012,10,7
VBZ,20121007,12,11,64842,1,14,6735,WGLA07,"Wallisellen, Glatt",COBRA,VBZ Tram Cobra,3066,51,51,0,1,3,16,2012,10,7
VBZ,20121007,12,11,64842,1,15,6659,WNEU07,"Wallisellen, Neugut",COBRA,VBZ Tram Cobra,3066,51,51,0,0,1,15,2012,10,7
VBZ,20121007,12,11,64842,1,16,6660,DGIE07,"Dübendorf, Giessen",COBRA,VBZ Tram Cobra,3066,51,51,0,4,1,18,2012,10,7
VBZ,20121007,12,11,64842,1,17,3785,RINW,"Dübendorf, Ringwiesen",COBRA,VBZ Tram Cobra,3066,51,51,0,2,1,19,2012,10,7
VBZ,20121007,12,11,64842,1,18,2575,BSTE,"Zürich, Bahnhof Stettbach",COBRA,VBZ Tram Cobra,3066,51,51,0,0,19,0,2012,10,7
VBZ,20121007,12,11,66810,2,1,2575,BSTE,"Zürich, Bahnhof Stettbach",COBRA,VBZ Tram Cobra,3066,21,21,0,11,0,11,2012,10,7
VBZ,20121007,12,11,66810,2,2,3785,RINW,"Dübendorf, Ringwiesen",COBRA,VBZ Tram Cobra,3066,21,21,0,2,3,10,2012,10,7
VBZ,20121007,12,11,66810,2,3,6660,DGIE07,"Dübendorf, Giessen",COBRA,VBZ Tram Cobra,3066,21,21,0,0,0,10,2012,10,7
VBZ,20121007,12,11,66810,2,4,6659,WNEU07,"Wallisellen, Neugut",COBRA,VBZ Tram Cobra,3066,21,21,0,1,2,9,2012,10,7
VBZ,20121007,12,11,66810,2,5,6735,WGLA07,"Wallisellen, Glatt",COBRA,VBZ Tram Cobra,3066,21,21,0,0,0,9,2012,10,7
VBZ,20121007,12,11,66810,2,6,2820,BWAL07,"Wallisellen, Bahnhof",COBRA,VBZ Tram Cobra,3066,21,21,0,5,1,13,2012,10,7
VBZ,20121007,12,11,66810,2,7,439,BELA07,"Wallisellen, Belair",COBRA,VBZ Tram Cobra,3066,21,21,0,0,2,11,2012,10,7
