agencyid,servicedate,routeid,runid,tripstart,direction,stopsequencenr,stopid,stopnameshort,stopname,vehicletypeshort,vehicletype,vehiclenumber,passengerboardingtrip,passengeralightingtrip,passengerdifferencetrip,passengerboardingstop,passengeralightingstop,passengerloadstop,year,month,day
VBZ,20121002,7,13,82584,1,22,2950,WOLL,"Zürich, Wollishofen",2.16M-SÄNFTE,,2105-2435,71,76,0,0,22,0,2012,10,2
VBZ,20121002,7,13,84750,2,1,2950,WOLL,"Zürich, Wollishofen",2.16M-SÄNFTE,,2105-2435,48,48,0,4,0,4,2012,10,2
VBZ,20121002,7,13,84750,2,2,586,BUTZ,"Zürich, Butzenstrasse",2.16M-SÄNFTE,,2105-2435,48,48,0,0,0,4,2012,10,2
VBZ,20121002,7,13,84750,2,3,1660,MORG,"Zürich, Morgental",2.16M-SÄNFTE,,2105-2435,48,48,0,0,1,3,2012,10,2
VBZ,20121002,7,13,84750,2,4,2005,PWOL,"Zürich, Post Wollishofen",2.16M-SÄNFTE,,2105-2435,48,48,0,6,0,9,2012,10,2
VBZ,20121002,7,13,84750,2,5,3044,BWOL,"Zürich, Bhf Wollishofen (Tram)",2.16M-SÄNFTE,,2105-2435,48,48,0,3,0,12,2012,10,2
VBZ,20121002,7,13,84750,2,6,488,BILO,"Zürich, Billoweg",2.16M-SÄNFTE,,2105-2435,48,48,0,0,2,10,2012,10,2
VBZ,20121002,7,13,84750,2,7,547,BRUN,"Zürich, Brunaustrasse",2.16M-SÄNFTE,,2105-2435,48,48,0,0,0,10,2012,10,2
VBZ,20121002,7,13,84750,2,8,1666,MUSR,"Zürich, Museum Rietberg",2.16M-SÄNFTE,,2105-2435,48,48,0,0,0,10,2012,10,2
VBZ,20121002,7,13,84750,2,9,3026,ENGE,"Zürich, Bahnhof Enge",2.16M-SÄNFTE,,2105-2435,48,48,0,1,1,10,2012,10,2
VBZ,20121002,7,13,84750,2,10,2689,TUNN,"Zürich, Tunnelstrasse",2.16M-SÄNFTE,,2105-2435,48,48,0,0,0,10,2012,10,2
VBZ,20121002,7,13,84750,2,11,2582,STOC,"Zürich, Stockerstrasse",2.16M-SÄNFTE,,2105-2435,48,48,0,3,0,13,2012,10,2
VBZ,20121002,7,13,84750,2,12,1861,PARA,"Zürich, Paradeplatz",2.16M-SÄNFTE,,2105-2435,48,48,0,0,2,11,2012,10,2
VBZ,20121002,7,13,84750,2,13,2054,RAUG,"Zürich, Rennweg",2.16M-SÄNFTE,,2105-2435,48,48,0,9,2,18,2012,10,2
VBZ,20121002,7,13,84750,2,14,416,BSTR,"Zürich, Bahnhofstrasse/HB",2.16M-SÄNFTE,,2105-2435,48,48,0,4,2,20,2012,10,2
VBZ,20121002,7,13,84750,2,15,619,CENT,"Zürich, Central",2.16M-SÄNFTE,,2105-2435,48,48,0,13,4,29,2012,10,2
VBZ,20121002,7,13,84750,2,16,1100,HEGG,"Zürich, Haldenegg",2.16M-SÄNFTE,,2105-2435,48,48,0,0,0,29,2012,10,2
VBZ,20121002,7,13,84750,2,17,2411,SONN,"Zürich, Sonneggstrasse",2.16M-SÄNFTE,,2105-2435,48,48,0,0,1,28,2012,10,2
VBZ,20121002,7,13,84750,2,18,1856,OTTI,"Zürich, Ottikerstrasse",2.16M-SÄNFTE,,2105-2435,48,48,0,0,4,24,2012,10,2
VBZ,20121002,7,13,84750,2,19,2128,ROES,"Zürich, Röslistrasse",2.16M-SÄNFTE,,2105-2435,48,48,0,0,2,22,2012,10,2
VBZ,20121002,7,13,84750,2,20,2158,SPLA,"Zürich, Schaffhauserplatz",2.16M-SÄNFTE,,2105-2435,48,48,0,4,2,24,2012,10,2
VBZ,20121002,7,13,84750,2,21,1061,GUGG,"Zürich, Guggachstrasse",2.16M-SÄNFTE,,2105-2435,48,48,0,1,7,18,2012,10,2
VBZ,20121002,7,13,84750,2,22,1643,MIBU,"Zürich, Milchbuck",2.16M-SÄNFTE,,2105-2435,48,48,0,0,18,0,2012,10,2
VBZ,20121002,7,13,87084,1,1,1643,MIBU,"Zürich, Milchbuck",2.16M-SÄNFTE,,2105-2435,25,25,0,1,0,1,2012,10,2
VBZ,20121002,7,13,87084,1,2,1061,GUGG,"Zürich, Guggachstrasse",2.16M-SÄNFTE,,2105-2435,25,25,0,0,0,1,2012,10,2
VBZ,20121002,7,13,87084,1,3,2158,SPLA,"Zürich, Schaffhauserplatz",2.16M-SÄNFTE,,2105-2435,25,25,0,0,0,1,2012,10,2
VBZ,20121002,7,13,87084,1,4,2128,ROES,"Zürich, Röslistrasse",2.16M-SÄNFTE,,2105-2435,25,25,0,0,1,0,2012,10,2
VBZ,20121002,7,13,87084,1,5,1856,OTTI,"Zürich, Ottikerstrasse",2.16M-SÄNFTE,,2105-2435,25,25,0,0,0,0,2012,10,2
VBZ,20121002,7,13,87084,1,6,2411,SONN,"Zürich, Sonneggstrasse",2.16M-SÄNFTE,,2105-2435,25,25,0,0,0,0,2012,10,2
VBZ,20121002,7,13,87084,1,7,1100,HEGG,"Zürich, Haldenegg",2.16M-SÄNFTE,,2105-2435,25,25,0,0,0,0,2012,10,2
VBZ,20121002,7,13,87084,1,8,619,CENT,"Zürich, Central",2.16M-SÄNFTE,,2105-2435,25,25,0,4,0,4,2012,10,2
VBZ,20121002,7,13,87084,1,9,416,BSTR,"Zürich, Bahnhofstrasse/HB",2.16M-SÄNFTE,,2105-2435,25,25,0,6,0,10,2012,10,2
VBZ,20121002,7,13,87084,1,10,2054,RAUG,"Zürich, Rennweg",2.16M-SÄNFTE,,2105-2435,25,25,0,0,0,10,2012,10,2
VBZ,20121002,7,13,87084,1,11,1861,PARA,"Zürich, Paradeplatz",2.16M-SÄNFTE,,2105-2435,25,25,0,9,1,18,2012,10,2
VBZ,20121002,7,13,87084,1,12,2582,STOC,"Zürich, Stockerstrasse",2.16M-SÄNFTE,,2105-2435,25,25,0,2,0,20,2012,10,2
VBZ,20121002,7,13,87084,1,13,2689,TUNN,"Zürich, Tunnelstrasse",2.16M-SÄNFTE,,2105-2435,25,25,0,3,3,20,2012,10,2
VBZ,20121002,7,13,87084,1,14,3026,ENGE,"Zürich, Bahnhof Enge",2.16M-SÄNFTE,,2105-2435,25,25,0,0,0,20,2012,10,2
VBZ,20121002,7,13,87084,1,15,1666,MUSR,"Zürich, Museum Rietberg",2.16M-SÄNFTE,,2105-2435,25,25,0,0,0,20,2012,10,2
VBZ,20121002,7,13,87084,1,16,547,BRUN,"Zürich, Brunaustrasse",2.16M-SÄNFTE,,2105-2435,25,25,0,0,6,14,2012,10,2
VBZ,20121002,7,13,87084,1,17,488,BILO,"Zürich, Billoweg",2.16M-SÄNFTE,,2105-2435,25,25,0,0,1,13,2012,10,2
VBZ,20121002,7,13,87084,1,18,3044,BWOL,"Zürich, Bhf Wollishofen (Tram)",2.16M-SÄNFTE,,2105-2435,25,25,0,0,3,10,2012,10,2
VBZ,20121002,7,13,87084,1,19,2005,PWOL,"Zürich, Post Wollishofen",2.16M-SÄNFTE,,2105-2435,25,25,0,0,1,9,2012,10,2
VBZ,20121002,7,13,87084,1,20,1660,MORG,"Zürich, Morgental",2.16M-SÄNFTE,,2105-2435,25,25,0,0,8,1,2012,10,2
VBZ,20121002,7,13,87084,1,21,586,BUTZ,"Zürich, Butzenstrasse",2.16M-SÄNFTE,,2105-2435,25,25,0,0,0,1,2012,10,2
VBZ,20121002,7,13,87084,1,22,2950,WOLL,"Zürich, Wollishofen",2.16M-SÄNFTE,,2105-2435,25,25,0,0,1,0,2012,10,2
VBZ,20121002,8,06,22620,2,1,1430,KLUS,"Zürich, Klusplatz",2.21M,VBZ Tram 2000 solo,2066,22,22,0,2,0,2,2012,10,2
VBZ,20121002,8,06,22620,2,2,1278,HOEL,"Zürich, Hölderlinstrasse",2.21M,VBZ Tram 2000 solo,2066,22,22,0,1,0,3,2012,10,2
VBZ,20121002,8,06,22620,2,3,2124,ROEM,"Zürich, Römerhof",2.21M,VBZ Tram 2000 solo,2066,22,22,0,0,0,3,2012,10,2
VBZ,20121002,8,06,22620,2,4,1251,HOTT,"Zürich, Hottingerplatz",2.21M,VBZ Tram 2000 solo,2066,22,22,0,1,0,4,2012,10,2
VBZ,20121002,8,06,22620,2,5,1472,KUNS,"Zürich, Kunsthaus",2.21M,VBZ Tram 2000 solo,2066,22,22,0,0,0,4,2012,10,2
VBZ,20121002,8,06,22620,2,6,440,BELL,"Zürich, Bellevue",2.21M,VBZ Tram 2000 solo,2066,22,22,0,6,1,9,2012,10,2
VBZ,20121002,8,06,22620,2,7,615,BURK,"Zürich, Bürkliplatz",2.21M,VBZ Tram 2000 solo,2066,22,22,0,0,1,8,2012,10,2
VBZ,20121002,8,06,22620,2,8,601,BOES,"Zürich, Börsenstrasse",2.21M,VBZ Tram 2000 solo,2066,22,22,0,0,0,8,2012,10,2
VBZ,20121002,8,06,22620,2,9,1861,PARA,"Zürich, Paradeplatz",2.21M,VBZ Tram 2000 solo,2066,22,22,0,0,0,8,2012,10,2
VBZ,20121002,8,06,22620,2,10,2582,STOC,"Zürich, Stockerstrasse",2.21M,VBZ Tram 2000 solo,2066,22,22,0,1,0,9,2012,10,2
VBZ,20121002,8,06,22620,2,11,2551,BSEL,"Zürich, Bahnhof Selnau",2.21M,VBZ Tram 2000 solo,2066,22,22,0,1,4,6,2012,10,2
VBZ,20121002,8,06,22620,2,12,2556,STAU,"Zürich, Stauffacher",2.21M,VBZ Tram 2000 solo,2066,22,22,0,3,1,8,2012,10,2
VBZ,20121002,8,06,22620,2,13,1158,HELV,"Zürich, Helvetiaplatz",2.21M,VBZ Tram 2000 solo,2066,22,22,0,1,4,5,2012,10,2
VBZ,20121002,8,06,22620,2,14,1234,BANL,"Zürich, Bäckeranlage",2.21M,VBZ Tram 2000 solo,2066,22,22,0,4,0,9,2012,10,2
VBZ,20121002,8,06,22620,2,15,1076,GUET,"Zürich, Güterbahnhof",2.21M,VBZ Tram 2000 solo,2066,22,22,0,2,1,10,2012,10,2
VBZ,20121002,8,06,22620,2,16,1122,HARP,"Zürich, Hardplatz",2.21M,VBZ Tram 2000 solo,2066,22,22,0,0,10,0,2012,10,2
VBZ,20121002,8,06,24420,1,1,1122,HARP,"Zürich, Hardplatz",2.21M,VBZ Tram 2000 solo,2066,49,49,0,14,0,14,2012,10,2
VBZ,20121002,8,06,24420,1,2,1076,GUET,"Zürich, Güterbahnhof",2.21M,VBZ Tram 2000 solo,2066,49,49,0,0,0,14,2012,10,2
VBZ,20121002,8,06,24420,1,3,1234,BANL,"Zürich, Bäckeranlage",2.21M,VBZ Tram 2000 solo,2066,49,49,0,3,1,16,2012,10,2
VBZ,20121002,8,06,24420,1,4,1158,HELV,"Zürich, Helvetiaplatz",2.21M,VBZ Tram 2000 solo,2066,49,49,0,8,5,19,2012,10,2
VBZ,20121002,8,06,24420,1,5,2556,STAU,"Zürich, Stauffacher",2.21M,VBZ Tram 2000 solo,2066,49,49,0,3,6,16,2012,10,2
VBZ,20121002,8,06,24420,1,6,2551,BSEL,"Zürich, Bahnhof Selnau",2.21M,VBZ Tram 2000 solo,2066,49,49,0,5,0,21,2012,10,2
VBZ,20121002,8,06,24420,1,7,2582,STOC,"Zürich, Stockerstrasse",2.21M,VBZ Tram 2000 solo,2066,49,49,0,2,12,11,2012,10,2
VBZ,20121002,8,06,24420,1,8,1861,PARA,"Zürich, Paradeplatz",2.21M,VBZ Tram 2000 solo,2066,49,49,0,1,3,9,2012,10,2
VBZ,20121002,8,06,24420,1,9,601,BOES,"Zürich, Börsenstrasse",2.21M,VBZ Tram 2000 solo,2066,49,49,0,0,0,9,2012,10,2
VBZ,20121002,8,06,24420,1,10,615,BURK,"Zürich, Bürkliplatz",2.21M,VBZ Tram 2000 solo,2066,49,49,0,4,1,12,2012,10,2
VBZ,20121002,8,06,24420,1,11,440,BELL,"Zürich, Bellevue",2.21M,VBZ Tram 2000 solo,2066,49,49,0,6,6,12,2012,10,2
VBZ,20121002,8,06,24420,1,12,1472,KUNS,"Zürich, Kunsthaus",2.21M,VBZ Tram 2000 solo,2066,49,49,0,1,5,8,2012,10,2
VBZ,20121002,8,06,24420,1,13,1251,HOTT,"Zürich, Hottingerplatz",2.21M,VBZ Tram 2000 solo,2066,49,49,0,1,5,4,2012,10,2
VBZ,20121002,8,06,24420,1,14,2124,ROEM,"Zürich, Römerhof",2.21M,VBZ Tram 2000 solo,2066,49,49,0,1,2,3,2012,10,2
VBZ,20121002,8,06,24420,1,15,1278,HOEL,"Zürich, Hölderlinstrasse",2.21M,VBZ Tram 2000 solo,2066,49,49,0,0,0,3,2012,10,2
VBZ,20121002,8,06,24420,1,16,1430,KLUS,"Zürich, Klusplatz",2.21M,VBZ Tram 2000 solo,2066,49,49,0,0,3,0,2012,10,2
VBZ,20121002,8,06,26130,2,1,1430,KLUS,"Zürich, Klusplatz",2.21M,VBZ Tram 2000 solo,2066,125,125,0,33,0,33,2012,10,2
VBZ,20121002,8,06,26130,2,2,1278,HOEL,"Zürich, Hölderlinstrasse",2.21M,VBZ Tram 2000 solo,2066,125,125,0,7,0,40,2012,10,2
VBZ,20121002,8,06,26130,2,3,2124,ROEM,"Zürich, Römerhof",2.21M,VBZ Tram 2000 solo,2066,125,125,0,17,1,56,2012,10,2
VBZ,20121002,8,06,26130,2,4,1251,HOTT,"Zürich, Hottingerplatz",2.21M,VBZ Tram 2000 solo,2066,125,125,0,5,7,54,2012,10,2
VBZ,20121002,8,06,26130,2,5,1472,KUNS,"Zürich, Kunsthaus",2.21M,VBZ Tram 2000 solo,2066,125,125,0,6,18,42,2012,10,2
VBZ,20121002,8,06,26130,2,6,440,BELL,"Zürich, Bellevue",2.21M,VBZ Tram 2000 solo,2066,125,125,0,19,12,49,2012,10,2
VBZ,20121002,8,06,26130,2,7,615,BURK,"Zürich, Bürkliplatz",2.21M,VBZ Tram 2000 solo,2066,125,125,0,0,5,44,2012,10,2
VBZ,20121002,8,06,26130,2,8,601,BOES,"Zürich, Börsenstrasse",2.21M,VBZ Tram 2000 solo,2066,125,125,0,4,5,43,2012,10,2
VBZ,20121002,8,06,26130,2,9,1861,PARA,"Zürich, Paradeplatz",2.21M,VBZ Tram 2000 solo,2066,125,125,0,5,9,39,2012,10,2
VBZ,20121002,8,06,26130,2,10,2582,STOC,"Zürich, Stockerstrasse",2.21M,VBZ Tram 2000 solo,2066,125,125,0,7,18,28,2012,10,2
VBZ,20121002,8,06,26130,2,11,2551,BSEL,"Zürich, Bahnhof Selnau",2.21M,VBZ Tram 2000 solo,2066,125,125,0,4,12,20,2012,10,2
VBZ,20121002,8,06,26130,2,12,2556,STAU,"Zürich, Stauffacher",2.21M,VBZ Tram 2000 solo,2066,125,125,0,9,7,22,2012,10,2
VBZ,20121002,8,06,26130,2,13,1158,HELV,"Zürich, Helvetiaplatz",2.21M,VBZ Tram 2000 solo,2066,125,125,0,4,10,16,2012,10,2
VBZ,20121002,8,06,26130,2,14,1234,BANL,"Zürich, Bäckeranlage",2.21M,VBZ Tram 2000 solo,2066,125,125,0,4,1,19,2012,10,2
VBZ,20121002,8,06,26130,2,15,1076,GUET,"Zürich, Güterbahnhof",2.21M,VBZ Tram 2000 solo,2066,125,125,0,1,7,13,2012,10,2
VBZ,20121002,8,06,26130,2,16,1122,HARP,"Zürich, Hardplatz",2.21M,VBZ Tram 2000 solo,2066,125,125,0,0,13,0,2012,10,2
VBZ,20121002,8,06,27930,1,1,1122,HARP,"Zürich, Hardplatz",2.21M,VBZ Tram 2000 solo,2066,85,85,0,21,0,21,2012,10,2
VBZ,20121002,8,06,27930,1,2,1076,GUET,"Zürich, Güterbahnhof",2.21M,VBZ Tram 2000 solo,2066,85,85,0,8,2,27,2012,10,2
VBZ,20121002,8,06,27930,1,3,1234,BANL,"Zürich, Bäckeranlage",2.21M,VBZ Tram 2000 solo,2066,85,85,0,8,1,34,2012,10,2
VBZ,20121002,8,06,27930,1,4,1158,HELV,"Zürich, Helvetiaplatz",2.21M,VBZ Tram 2000 solo,2066,85,85,0,16,4,46,2012,10,2
VBZ,20121002,8,06,27930,1,5,2556,STAU,"Zürich, Stauffacher",2.21M,VBZ Tram 2000 solo,2066,85,85,0,8,13,41,2012,10,2
VBZ,20121002,8,06,27930,1,6,2551,BSEL,"Zürich, Bahnhof Selnau",2.21M,VBZ Tram 2000 solo,2066,85,85,0,7,11,37,2012,10,2
VBZ,20121002,8,06,27930,1,7,2582,STOC,"Zürich, Stockerstrasse",2.21M,VBZ Tram 2000 solo,2066,85,85,0,0,19,18,2012,10,2
VBZ,20121002,8,06,27930,1,8,1861,PARA,"Zürich, Paradeplatz",2.21M,VBZ Tram 2000 solo,2066,85,85,0,5,6,17,2012,10,2
VBZ,20121002,8,06,27930,1,9,601,BOES,"Zürich, Börsenstrasse",2.21M,VBZ Tram 2000 solo,2066,85,85,0,1,1,17,2012,10,2
VBZ,20121002,8,06,27930,1,10,615,BURK,"Zürich, Bürkliplatz",2.21M,VBZ Tram 2000 solo,2066,85,85,0,2,3,16,2012,10,2
VBZ,20121002,8,06,27930,1,11,440,BELL,"Zürich, Bellevue",2.21M,VBZ Tram 2000 solo,2066,85,85,0,8,3,21,2012,10,2
VBZ,20121002,8,06,27930,1,12,1472,KUNS,"Zürich, Kunsthaus",2.21M,VBZ Tram 2000 solo,2066,85,85,0,0,7,14,2012,10,2
VBZ,20121002,8,06,27930,1,13,1251,HOTT,"Zürich, Hottingerplatz",2.21M,VBZ Tram 2000 solo,2066,85,85,0,1,8,7,2012,10,2
VBZ,20121002,8,06,27930,1,14,2124,ROEM,"Zürich, Römerhof",2.21M,VBZ Tram 2000 solo,2066,85,85,0,0,1,6,2012,10,2
VBZ,20121002,8,06,27930,1,15,1278,HOEL,"Zürich, Hölderlinstrasse",2.21M,VBZ Tram 2000 solo,2066,85,85,0,0,2,4,2012,10,2
VBZ,20121002,8,06,27930,1,16,1430,KLUS,"Zürich, Klusplatz",2.21M,VBZ Tram 2000 solo,2066,85,85,0,0,4,0,2012,10,2
VBZ,20121002,8,06,29730,2,1,1430,KLUS,"Zürich, Klusplatz",2.21M,VBZ Tram 2000 solo,2066,106,106,0,16,0,16,2012,10,2
VBZ,20121002,8,06,29730,2,2,1278,HOEL,"Zürich, Hölderlinstrasse",2.21M,VBZ Tram 2000 solo,2066,106,106,0,4,0,20,2012,10,2
VBZ,20121002,8,06,29730,2,3,2124,ROEM,"Zürich, Römerhof",2.21M,VBZ Tram 2000 solo,2066,106,106,0,11,0,31,2012,10,2
VBZ,20121002,8,06,29730,2,4,1251,HOTT,"Zürich, Hottingerplatz",2.21M,VBZ Tram 2000 solo,2066,106,106,0,10,0,41,2012,10,2
VBZ,20121002,8,06,29730,2,5,1472,KUNS,"Zürich, Kunsthaus",2.21M,VBZ Tram 2000 solo,2066,106,106,0,3,6,38,2012,10,2
VBZ,20121002,8,06,29730,2,6,440,BELL,"Zürich, Bellevue",2.21M,VBZ Tram 2000 solo,2066,106,106,0,29,8,59,2012,10,2
VBZ,20121002,8,06,29730,2,7,615,BURK,"Zürich, Bürkliplatz",2.21M,VBZ Tram 2000 solo,2066,106,106,0,0,10,49,2012,10,2
VBZ,20121002,8,06,29730,2,8,601,BOES,"Zürich, Börsenstrasse",2.21M,VBZ Tram 2000 solo,2066,106,106,0,1,3,47,2012,10,2
VBZ,20121002,8,06,29730,2,9,1861,PARA,"Zürich, Paradeplatz",2.21M,VBZ Tram 2000 solo,2066,106,106,0,12,10,49,2012,10,2
VBZ,20121002,8,06,29730,2,10,2582,STOC,"Zürich, Stockerstrasse",2.21M,VBZ Tram 2000 solo,2066,106,106,0,4,21,32,2012,10,2
VBZ,20121002,8,06,29730,2,11,2551,BSEL,"Zürich, Bahnhof Selnau",2.21M,VBZ Tram 2000 solo,2066,106,106,0,5,14,23,2012,10,2
VBZ,20121002,8,06,29730,2,12,2556,STAU,"Zürich, Stauffacher",2.21M,VBZ Tram 2000 solo,2066,106,106,0,8,5,26,2012,10,2
VBZ,20121002,8,06,29730,2,13,1158,HELV,"Zürich, Helvetiaplatz",2.21M,VBZ Tram 2000 solo,2066,106,106,0,1,10,17,2012,10,2
VBZ,20121002,8,06,29730,2,14,1234,BANL,"Zürich, Bäckeranlage",2.21M,VBZ Tram 2000 solo,2066,106,106,0,2,4,15,2012,10,2
VBZ,20121002,8,06,29730,2,15,1076,GUET,"Zürich, Güterbahnhof",2.21M,VBZ Tram 2000 solo,2066,106,106,0,0,5,10,2012,10,2
VBZ,20121002,8,06,29730,2,16,1122,HARP,"Zürich, Hardplatz",2.21M,VBZ Tram 2000 solo,2066,106,106,0,0,10,0,2012,10,2
VBZ,20121002,8,06,31530,1,1,1122,HARP,"Zürich, Hardplatz",2.21M,VBZ Tram 2000 solo,2066,136,136,0,28,0,28,2012,10,2
VBZ,20121002,8,06,31530,1,2,1076,GUET,"Zürich, Güterbahnhof",2.21M,VBZ Tram 2000 solo,2066,136,136,0,20,0,48,2012,10,2
VBZ,20121002,8,06,31530,1,3,1234,BANL,"Zürich, Bäckeranlage",2.21M,VBZ Tram 2000 solo,2066,136,136,0,22,2,68,2012,10,2
VBZ,20121002,8,06,31530,1,4,1158,HELV,"Zürich, Helvetiaplatz",2.21M,VBZ Tram 2000 solo,2066,136,136,0,17,7,78,2012,10,2
VBZ,20121002,8,06,31530,1,5,2556,STAU,"Zürich, Stauffacher",2.21M,VBZ Tram 2000 solo,2066,136,136,0,13,21,70,2012,10,2
VBZ,20121002,8,06,31530,1,6,2551,BSEL,"Zürich, Bahnhof Selnau",2.21M,VBZ Tram 2000 solo,2066,136,136,0,5,24,51,2012,10,2
VBZ,20121002,8,06,31530,1,7,2582,STOC,"Zürich, Stockerstrasse",2.21M,VBZ Tram 2000 solo,2066,136,136,0,1,14,38,2012,10,2
VBZ,20121002,8,06,31530,1,8,1861,PARA,"Zürich, Paradeplatz",2.21M,VBZ Tram 2000 solo,2066,136,136,0,1,7,32,2012,10,2
VBZ,20121002,8,06,31530,1,9,601,BOES,"Zürich, Börsenstrasse",2.21M,VBZ Tram 2000 solo,2066,136,136,0,1,0,33,2012,10,2
VBZ,20121002,8,06,31530,1,10,615,BURK,"Zürich, Bürkliplatz",2.21M,VBZ Tram 2000 solo,2066,136,136,0,4,1,36,2012,10,2
VBZ,20121002,8,06,31530,1,11,440,BELL,"Zürich, Bellevue",2.21M,VBZ Tram 2000 solo,2066,136,136,0,17,6,47,2012,10,2
VBZ,20121002,8,06,31530,1,12,1472,KUNS,"Zürich, Kunsthaus",2.21M,VBZ Tram 2000 solo,2066,136,136,0,6,12,41,2012,10,2
VBZ,20121002,8,06,31530,1,13,1251,HOTT,"Zürich, Hottingerplatz",2.21M,VBZ Tram 2000 solo,2066,136,136,0,1,14,28,2012,10,2
VBZ,20121002,8,06,31530,1,14,2124,ROEM,"Zürich, Römerhof",2.21M,VBZ Tram 2000 solo,2066,136,136,0,0,19,9,2012,10,2
VBZ,20121002,8,06,31530,1,15,1278,HOEL,"Zürich, Hölderlinstrasse",2.21M,VBZ Tram 2000 solo,2066,136,136,0,0,2,7,2012,10,2
VBZ,20121002,8,06,31530,1,16,1430,KLUS,"Zürich, Klusplatz",2.21M,VBZ Tram 2000 solo,2066,136,136,0,0,7,0,2012,10,2
VBZ,20121002,8,06,33360,2,1,1430,KLUS,"Zürich, Klusplatz",2.21M,VBZ Tram 2000 solo,2066,90,90,0,23,0,23,2012,10,2
VBZ,20121002,8,06,33360,2,2,1278,HOEL,"Zürich, Hölderlinstrasse",2.21M,VBZ Tram 2000 solo,2066,90,90,0,2,0,25,2012,10,2
VBZ,20121002,8,06,33360,2,3,2124,ROEM,"Zürich, Römerhof",2.21M,VBZ Tram 2000 solo,2066,90,90,0,7,3,29,2012,10,2
VBZ,20121002,8,06,33360,2,4,1251,HOTT,"Zürich, Hottingerplatz",2.21M,VBZ Tram 2000 solo,2066,90,90,0,4,1,32,2012,10,2
VBZ,20121002,8,06,33360,2,5,1472,KUNS,"Zürich, Kunsthaus",2.21M,VBZ Tram 2000 solo,2066,90,90,0,5,2,35,2012,10,2
VBZ,20121002,8,06,33360,2,6,440,BELL,"Zürich, Bellevue",2.21M,VBZ Tram 2000 solo,2066,90,90,0,10,9,36,2012,10,2
VBZ,20121002,8,06,33360,2,7,615,BURK,"Zürich, Bürkliplatz",2.21M,VBZ Tram 2000 solo,2066,90,90,0,1,8,29,2012,10,2
VBZ,20121002,8,06,33360,2,8,601,BOES,"Zürich, Börsenstrasse",2.21M,VBZ Tram 2000 solo,2066,90,90,0,0,3,26,2012,10,2
VBZ,20121002,8,06,33360,2,9,1861,PARA,"Zürich, Paradeplatz",2.21M,VBZ Tram 2000 solo,2066,90,90,0,10,11,25,2012,10,2
VBZ,20121002,8,06,33360,2,10,2582,STOC,"Zürich, Stockerstrasse",2.21M,VBZ Tram 2000 solo,2066,90,90,0,6,4,27,2012,10,2
VBZ,20121002,8,06,33360,2,11,2551,BSEL,"Zürich, Bahnhof Selnau",2.21M,VBZ Tram 2000 solo,2066,90,90,0,8,10,25,2012,10,2
VBZ,20121002,8,06,33360,2,12,2556,STAU,"Zürich, Stauffacher",2.21M,VBZ Tram 2000 solo,2066,90,90,0,7,4,28,2012,10,2
VBZ,20121002,8,06,33360,2,13,1158,HELV,"Zürich, Helvetiaplatz",2.21M,VBZ Tram 2000 solo,2066,90,90,0,6,15,19,2012,10,2
VBZ,20121002,8,06,33360,2,14,1234,BANL,"Zürich, Bäckeranlage",2.21M,VBZ Tram 2000 solo,2066,90,90,0,1,6,14,2012,10,2
VBZ,20121002,8,06,33360,2,15,1076,GUET,"Zürich, Güterbahnhof",2.21M,VBZ Tram 2000 solo,2066,90,90,0,0,9,5,2012,10,2
VBZ,20121002,8,06,33360,2,16,1122,HARP,"Zürich, Hardplatz",2.21M,VBZ Tram 2000 solo,2066,90,90,0,0,5,0,2012,10,2
VBZ,20121002,8,06,35130,1,1,1122,HARP,"Zürich, Hardplatz",2.21M,VBZ Tram 2000 solo,2066,106,106,0,30,0,30,2012,10,2
VBZ,20121002,8,06,35130,1,2,1076,GUET,"Zürich, Güterbahnhof",2.21M,VBZ Tram 2000 solo,2066,106,106,0,9,5,34,2012,10,2
VBZ,20121002,8,06,35130,1,3,1234,BANL,"Zürich, Bäckeranlage",2.21M,VBZ Tram 2000 solo,2066,106,106,0,4,1,37,2012,10,2
VBZ,20121002,8,06,35130,1,4,1158,HELV,"Zürich, Helvetiaplatz",2.21M,VBZ Tram 2000 solo,2066,106,106,0,10,3,44,2012,10,2
VBZ,20121002,8,06,35130,1,5,2556,STAU,"Zürich, Stauffacher",2.21M,VBZ Tram 2000 solo,2066,106,106,0,4,16,32,2012,10,2
VBZ,20121002,8,06,35130,1,6,2551,BSEL,"Zürich, Bahnhof Selnau",2.21M,VBZ Tram 2000 solo,2066,106,106,0,2,8,26,2012,10,2
VBZ,20121002,8,06,35130,1,7,2582,STOC,"Zürich, Stockerstrasse",2.21M,VBZ Tram 2000 solo,2066,106,106,0,4,19,11,2012,10,2
VBZ,20121002,8,06,35130,1,8,1861,PARA,"Zürich, Paradeplatz",2.21M,VBZ Tram 2000 solo,2066,106,106,0,10,4,17,2012,10,2
VBZ,20121002,8,06,35130,1,9,601,BOES,"Zürich, Börsenstrasse",2.21M,VBZ Tram 2000 solo,2066,106,106,0,1,3,15,2012,10,2
VBZ,20121002,8,06,35130,1,10,615,BURK,"Zürich, Bürkliplatz",2.21M,VBZ Tram 2000 solo,2066,106,106,0,17,0,32,2012,10,2
VBZ,20121002,8,06,35130,1,11,440,BELL,"Zürich, Bellevue",2.21M,VBZ Tram 2000 solo,2066,106,106,0,10,17,25,2012,10,2
